title,content,department
백혈구 수치 절대 호중구수 좀 봐주세요,작년엔 백혈구 수치     호중구수      이었는데 올해 검사결과 백혈구 수치     호중구수     이 나왔습니다 백혈구 수치가 정상 범주에 들어가긴 하는데 딱 커트라인에 걸쳐서 갑자기 걱정이 되네요 혹시 컨디션이 안좋고 최근에 피곤했거나 하면 수치가 많이 변동되나요   제 생활 규칙이 불균형하긴 합니다  의사 선생님의 답변 기다립니다,혈액종양내과
오십견질문,병원에선 딱히 치료방법이 없고 아파도 참아가며 스트레칭을 많이 하라는데 염증에 도움되는 벌침이나 피를빼는 부항 온열치료 같은게 도움이 될수 있을까요  대충  개월 이상 아팠는데 코로나 주사를 맞고 좀더 많이 아파요  염증억제가 도움될수 있을지 고수님들의 의견을 구합니다,혈액종양내과
영양제주사를 혈관이아닌 피부에맞아서 손이탱탱부었습니다,혈관에처음놨는대 이게 받다가조금 빠져서피부로들어간건지 처음부터 혈관이아닌피부에놓은건지모르겠는대 다받고나니 팔이탱탱부어서 병원측에서는 붕대를감고내일쯤다시돌아온다는대 혹시 부작용은없나여   ,혈액종양내과
건강상태 회복을 위해 도와주세요,몇개월전 건강검진으로 간과혈액검사결과 사진에 있는 내용이며  겨울만되면 발가락이 저리고 아파서 정형외과 진료결과 혈액순환이 안되서 그러는것이라는데요 어떻게 해야 이 모두를 개선할수있나요  간 혈액 관련 의약품 추천도 부탁드립니다,혈액종양내과
빈혈수치 정상인가요 ,수치 정상인가요  철분제 굳이 안먹어도 되겠죠  처방은 해주셔서 받았는데 크게 낮은건 아닌거죠  알려주세요,혈액종양내과
저는 미혼인데요   저 사진의 빈혈약을 지인이 주셨는데 저는 혈액검사결과 빈혈수치가 정상이인데요 저 약 복용해도 되나요  그리고 남자도 복용해도,저는 미혼인데요   저 사진의 빈혈약을 지인이 주셨는데 저는 혈액검사결과 빈혈수치가 정상이인데요 저 약 복용해도 되나요  그리고 남자도 복용해도 되나요  빈혈정상인데 술을 거의매일먹어요  ,혈액종양내과
혈소판 감소증 아르지닌 아르기닌 섭취,안녕하세요 혈소판 감소증을 앓은지 오래됐는데 지금은 수치가 많이 좋아져서  만 정도 나옵니다 다만 요새 몸이 너무 피로해서 영양제를 섭취하려 하는데 L 아르기닌 섭취해도 될까요  비타민c 와 같이요     mg 정도 들어있다고 하는데 피로회복에 좋다고해서요 근데 혈소판 응집을 억제한다는 말도 있고  외래진료까지는 한달정도 남았는데 여쭤볼곳이 없네요   답변 부탁드립니다 ,혈액종양내과
  년  월   일 당뇨 판정을받았습니다  기존에 통풍  고혈압  고지혈증 약을  년째 복용중당뇨까지 판정을받았습니다   키    체중    ,  년  월   일 당뇨 판정을받았습니다  기존에 통풍  고혈압  고지혈증 약을  년째 복용중당뇨까지 판정을받았습니다   키    체중     허리둘레   인치   공복당 수치가    이구요 당화혈색소 수치가    인데 평생약을 먹어야만 할까요 ,혈액종양내과
밥먹으면 머리가 어지럽고 몸 오른쪽이 제어가 안돼요,밥만 먹으면 머리가 어지럽고 몸 오른쪽이 마비가 된 것처럼 저리고 제 생각대로 움직여지지가 않습니다  걷는 것도 절뚝거리면서 걷게 되고 오른손도 주머니에서 손을 빼는 행동마저도 힘이 들고 잘 안돼는 정도입니다  증상은  분에서 분정도유지되고요  그리고 다시 괜찮아집니다  밥먹는거 아니면 딱히 이런 일이 생기지도 않고요    현재 당뇨가 있긴한데 약도 먹고 있고 당화혈색소도    정도 입니다  게다가 약을  개월째 먹고 있지만 갑자기 이러는거 보니 당뇨와 관련있는거 같지도 않고요  알아보니 뇌졸증일수 있다는데 원래 뇌졸증 증상이 밥을 먹고 난 후에 많이 발생하나요 ,혈액종양내과
몸이 이상해요,목젖위에 뾰루지  염증같은게있고 닿으면아프고 아침에 일어날때 목이아프고 입안에도 염증 같은게 생겨서 자주 피곤해지네요 뭐 먹지도 않았는데 트림도 자주나오고 걱정이 쌓여가네요 아직  살인데  ,혈액종양내과
혈변 관련 궁금한점 남깁니다,저는 중 입니다  한 달 전쯤 부터 배변을 한 후 피가나서 대수롭지 않게 여겼었는데요 한달 후 즉 오늘 학문병원을 가서 보았는데 학문쪽이 아니고 직장 쪽 이라더군요  직장 쪽에 피가 고여  출혈  아무튼 피가있었어요  그래서 병원에서 대장내시경을 하자더군요  큰병 인가요      제발 알려주세요   대장내시경 받아도 되는 나이 인가요    아프진않나요 너무 두렵네요  약물 먹는것도 힘들다구하고  ,혈액종양내과
오른쪽 엄지 발가락 끝이 피가 안통해요 ,한 이틀 된거 같은데 피가 오른쪽 엄지발가락 끝에 피가 안통합니다  외상은 없구요 제가 일을 다니는데 공장이라 하의랑 양말만 착용하고 위에는 상의랑 제전복만 입는데 바닥이 차가워서 그런건지 아니면 당뇨나 고혈압  증상 중에 있나요 병명이나 해결법좀 알려주세요   다른 발가락은 피가 안통하는 증상이 전혀 없습니다 ,혈액종양내과
외치질 증상 수술해야할까요    ,작년에 아주 작게 뭐가 나있었는데 저는 원래 다 있는 건 줄 알았어요     그래서 신경 안쓰고 살다가 언제부턴가 닦을때마다 피가 조금씩 나더라구요 변기물에 피가 고이는게 아니라 휴지로 닦으면 휴지에 아주 조금씩 묻었어요 저는 너무 건조하게 닦아서 옆이 헐어서 나는 줄 알았어요  근데 어제 갑자기 엄청 커져서 아프기까지 하더라구요     수술해야할까요      좌욕이랑 먹는 약 바르는 약으로는 안되겟죠 ,혈액종양내과
얼마전 피검사를 받았는데 궁금한게 있습니다 ,얼마전 피검사를 받았는데 여러항목들 중 BUN 항목의 결과가 좀 이해가 안가서 글을 써봅니다  정상수치 범위를 보니 숫자로 표기되야 맞는 것 같은데 저는 새빨간 글자로 H   이라고 되어 있습니다  이건 무슨 뜻이죠    ,혈액종양내과
혈소판 지수 피검사,전에 백신맞고 심낭염의심증상때문에 응급실가서 피검사 했었는데 그때 혈소판 수치도 알수있는건가요 ,혈액종양내과
선생님     꼭 답변 부탁드립니다     ,저희 엄마가 갑자기 발생한 전신 통증으로   어깨  허리  엉덩이  뒷 허벅다리  병원을 찾았는데 첫 피검사상으로 염증수치가  가 정상인데   로 높았었고   주간 스테로이드 염증약을 드신후 염증 수치는   배 넘게 좋아지셨고 통증도 많이 완화 되셨어요  Ct상에서도 문제를 못찾아서 선생님께서  그럼 그때 염증수치의 원인을 알아내야한다  며 감염내과로도 협진을 해주셨어요 그런데 또 감염이나 염증일수도 있지만  자궁쪽에 큰 근종이 있고 내막이 두껍다고 수술 계획이 있어요 그것때매 염증이 높을수도 있을까요  어딘가의 종양으로 인한 염증 수치일수도 있다고도 하셨어요  근데 암일 경우라 해도 염증 수치는 높을 수 있지만   그래도 염증약으로 인해 수치가 많이 좋아지고 증상이 좋아지지는 않는다고 박사님께서도 그러셨는데   암일 경우라면 이런 경우는 드물다고 봐야할까요 박사님    답변 꼭 부탁드립니다 박사님    ,혈액종양내과
뇌종양 증상일까요,자고 일어나서도 머리가 시리듯이 아프다가 좀 있으면 괜찮아졌고 그리고 최근에 한두번 귀에서 삐 소리가 났던 것 같아요 퇴근하고 집 와서 누우면 머리가 더더더 아파지고 어제는 너무 아파서 일찍 잤는데 새벽에 깼을때도 머리가 계속 아파서 다시 자려고 노력했거든요 생리가 거의 끝날 시기이긴한데 단순 철분 부족일까요   요즘 위도 아프고 미식거리는 기분이 많이 느껴져요 그래서 당떨어진 건가 싶어서 초콜릿도 주워먹고 마스크도 벗어봐더 어지러워요 아 그리고 어려서부터 멀미가 심했는데 요즘에 거의 매일 버스 타니까 더 심해신 것 같아뇨  어지러워요   대 중반입니다     년에 다른 이유때문에 mri 찍었는데 그땐 아무 이상없었어요,혈액종양내과
치질 수술 후   주,           동네 항문전문 의원에서 치질 수술 병기는  도 을 하여 퇴원을 한 다음부터 아침 저녁으로 좌욕을 열심히 하면서 회복을 기다렸는데  주 정도 지났을 무렵 변비가 발생하여 관장을 하고 아기오라는 변비약을  주 정도 복용을 했습니다  그리고  주차 쯤에 출혈이 있어 다시 내원을 하여 검사를 한 결과 수술한 부위가 찢어져서 그렇다면서 간단한 처지를 받고 집에서 좌욕과 운동을 병행하면서 회복 되기를 기다리고 있는데  주차 배변시 변이 굵으면 출혈이 발생하며 뜨끔뜨끔 아프고 항문에 분비물이 발생하여 다시 내원을 했더니 수술 부위 상처가 아물지 않아 그렇다고 하면서 지혈용 약과 연고를 처방해 주면서 일주일 있다고 오라고 합니다  그래도 차도가 없으면 재수술을 해야된다고 하니 겁이 납니다         일부터 가끔 쾌변을 보는데 변 끝에 한 방울씩 묻어 나오는고 배변 후 미세한 통증이 있습니다  그냥 죄욕 열심히 하고 연고 바르면 좋아질수 있을지요  만약 재수술을 안하고 있으면 안되는지요     원장님의 명쾌한 답변을 듣고 실습니다               대장  항문 외과,혈액종양내과
청소년인데 대장내시경을 받을 수 있나요 ,제가 요즘 똥꼬에서 이상한 이물질을 발견했는데 하얗고 잘 뭉개집니다  제가 예전부터 속이 안좋았는서 대장내시경을 받아보고싶어요  대장암은 침묵의 암이라고도 해서 무섭기도 하고요  그런데 건강검진보험이 성인이 될때부터 보험을 드는거라고 들었는데 고 인 저는 대장내시경비용이 더 비싸나요  또 그 하얀 물질은 무엇인가요 ,혈액종양내과
목멍울 임파선염과 겨드랑이땀 연관성,안녕하세요 작년   월부터 왼쪽 목과 쇄골부분에만 멍울이 잡힙니다  임파선염으로 진단 받았고  개월째 재발하고 있습니다  그런데 어제부터 큰 멍울이 생기며 열을 동반한 몸살이 생겨 병원에 갔습니다  그런데 왼쪽 겨드랑이에는 멍울이 없는데 겨드랑이에 땀이 흥건하게 날 수 있나요     몸살기운있음  열남  처방약 먹은 후 열내리면서 몸살기운 없어짐   원래 겨드랑이 땀 안납니다 ,혈액종양내과
 나눈질문   림프종이 뭔가요,며칠전에 얼굴을 만져보니 오른쪽 턱 쪽에 동그란게 뭐가 있는거에요 그래서 어제 병원을 가봤는데 초음파 검사를 했는데 림프액이 어쩌고 무슨말인지 모르겠는데 아직은 지켜 보자고 하셨거든요 조금이라도 커지거나 아프거나 하면 병원 오라 하셨는데 이게 정확하게 뭔가요 피부안에 조금 깊숙이 있데요,혈액종양내과
피부종양 질문,  년전엔 사마귀처럼 피부착색이였다가 이리커졌어요  간지럽고 쓰라리고 가끔 여기 혹 호흡기 내부가 간지러울때도 있어요  사마귀인가요 지방종인가요,혈액종양내과
패동맥 혈액,폐동맥엔 동맥혈이 흐르나요 정맥혈이 흐르나요,혈액종양내과
피검사 결과좀 봐주세요 ,  살 남성입니다  몇일전부터 우측팔뚝 위가 아프고 부어서 피검사해봤는데 이렇게 결과가 나왔습니다  많이 심각한건가요  소론도정  패북소정 처방받았습니다  너무 심각하네요 ,혈액종양내과
당뇨 경구약과 인슐린주사,  세 남성입니다  당뇨로 경구약을 약   년 동안 복용하다가 약을 끊고 식이요법과 운동으로 약   년을 버텼습니다  약 없이 식사 조절 하려니 너무 어렵습니다  그리고 요즘 혈당이 점점 올라가고 있습니다  당화 혈색소가         정도가 되었습니다  이제는 다시 약을 써야 할 것 같은데  경구 약이 좋을지 인슐린주사가 좋을지 전문 의사에게 여쭙겠습니다   내과에 가서 경구약은 췌장에 무리를 준다고 하여 좀 불편해도 인슐린 주사를 택할까 하는 생각입니다  라고 말씀드리면 인슐린주사로 처방해주나요 ,혈액종양내과
빈혈수치 정상,안녕하세요 저는 올해   살 여자인데요 빈혈검사를 해보니 빈혈수치  이 나왔는데   많이 심한건가요   병원 가야하나요    알려주세요,혈액종양내과
항문에서 피,오늘 배가 아파서 화장실가서 용변 설사같은 을 보고 처리하다가 휴지에 피가 묻었는데 아프지는 않았습니다  심각한것일까요 ,혈액종양내과
배변시 선홍빛 혈변    ,술을 원래 요즘 안마시는데 친구생일이라 엄청먹고 난 이후부터 조금 변이 딴딴하게 나오면 피가 같이 나오는데 병원에서 외부로 보이는 부분은 없다고 내시경을 하자 했거든요   내부쪽에가 그런거같은데 이게 치질수술이 엄청 아프다고 그래서 걱정이 되네여   변비약이나 처방약 먹고 나면 변이 무르니 괜찮다가 좀 아주 종종이러는데 수술을 해야할까요      항문외부쪽이 아니고 안쪽이 이런것도 수술할때 그렇게 엄청 아플까요      앵간하면 안하고 싶은데 어째야하나 싶어요    ,혈액종양내과
언제부터인지 몸에 눕고싶기만한 피로감과 소화불량 두통 밤에는 빈뇨로 몸에 이상이 느껴져 피검사를 했습니다  그런데 혈소판수치가    가 나왔고,언제부터인지 몸에 눕고싶기만한 피로감과 소화불량 두통 밤에는 빈뇨로 몸에 이상이 느껴져 피검사를 했습니다  그런데 혈소판수치가    가 나왔고 혈뇨가 보인다고 했습니다  혈소판수치 얘기하실때  개월정도 후 다시 검사해서 수치보고 골수검사등 얘기하시던데 심각한건가요 ,혈액종양내과
뇌가 다시 자라날수 있나요 생길수있나요 ,질문 그대로입니다  뇌가 다시 생성 재생 자라난다  생길수 있나요   드라마보다가 생긴 궁금증인데  뇌 잘라내는 수술을 했는데 무슨 훈련이나 노력을하면 그 뇌강 생성될수있나요   검색해보니 안떠서 질문드려요  비밀의숲에서 뇌잘라내는 수술을 했는데 감정이생기는  것처럼보여서 갑자기 궁금해집니다 추가하자면 물어보살에서 해마잘라내신분계신데 그분도 나아질수 있나요  논문이나 링크같은거있으면 해주시면 감사하겠습니다 ,혈액종양내과
백신 맞고나서 염증수치 상승했는데  , 차 화이자 백신 맞고나서 주사부위에 부종 발적 열감이 있어서 피검사 해보니까 CRP      ERS   로 나왔는데 뭐 때문에 염증수치가 올라간걸까요  주사부위에 감염이 생긴건가요   ,혈액종양내과
Mast 혈액 검사 하였습니다, 세남아입니다  Mast 혈액 검사 하였습니다  집먼지 알레르기가 있다고 하였는데    나왔습니다     정도면 어느정도 인가요 ,혈액종양내과
복부 CT 해석 질문드립니다   캐슬만병 ,사진과같이 복부CT 결과가나왔는데 캐슬만병이 적혀있는것같아 질문드립니다    해석과 병진단명이 캐슬만병이라고 적혀있는지 해석부탁드려요  ,혈액종양내과
왼쪽 허벅지 바깥쪽이 둔감해요,이렇게 된지는  년 넘게 된것같습니다  안쪽을 만질때와 바깥쪽을 만질때의 느낌이 확연히 다르고 바깥쪽은 무감각한건 아니지만 확실히 둔하게 느껴집니다  세게 누르면 혈관이 아픈 듯도 하고 가끔씩 이쪽 혈관이 따끔한 느낌이 들때가 있습니다    년쯤 전 이런 증상이 오기전에는 왼쪽 다리 허벅지가 가끔씩 팽창감이 들고 피가 안통하는 느낌이 들며 불편했다가 잠시 후 피가 돌아가는 듯 하면 열감이 들며 괜찮아 지곤 하는 증상이 있었습니다  몇개월 지내다 없어졌나 했는데 그 증상이 이젠 둔감으로 변한것같습니다   대강의 의심되는 질환과 가야하는 과를 가르쳐주시면 감사하겠습니다     대 중반의 여성입니다 ,혈액종양내과
소변검사에서 염증수치,소변검사했는데 염증수치가 높대요    로 나왔어요 이정도면 심각한건지 어떤지 몰라서요 그리고 유추할수있는 병은 어떤게 잇나요,혈액종양내과
오른쪽 목 멍울이 생겼다 사라졌다,몇주 전에 목 멍울이 한 일주일 정도 생겨있다가 사라졌는데 최근에 또 생겼어요 아프진않고 그렇게 크진않은데 목을 만지면 볼록한게 느껴져서 신경쓰이네요    처음 생겼을 땐 몸이 피곤해서 생긴 임파선염으로 생각했는데 그 이후로는 피곤하지도 않앗는데 생겨서 걱정돼요,혈액종양내과
건강검진 전날 음주와 혈소판 증가,안녕하세요 제가 건강검진 전날 부득이하게 음주를 해야할 일이 생겨서 오후  시부터  시까지 음주를 하였습니다  그 후  시부터는 금식이라 하여 물 정말 조금만 먹고 건강검진 당일 아무것도 먹지 않고 검진을 받았는데 혈소판 증가로 재검을 받으라는 연락을 받았습니다  이번 건강검진을 받기 두달 전 같은 채용건강검진을 받았을 때는 문제가 없었는데 이번에 혈소판 증가 결과가 혹시 음주의 영향도 있을까요    ,혈액종양내과
피검사 결과 빈혈,훼리틴이랑 철 수치가 좀 낮은것같은데 빈혈이 많이 심한 편인가요 ,혈액종양내과
빈혈수치문의,빈혈수치가     이면 약 먹어야 되나요 ,혈액종양내과
유두에서 지속적으로 피,  살 여성입니다  만으론   살이구요 피가 난게 처음이 아니고     년  월  일 처음 피가나서  오른쪽 가슴에서만 한구멍으로  병원  곳에서 초음파했는데 정상이라고 건강한 여성도 피가 나올 수 있다 하셨습니다  그래서 안심하고 지내다가     년  월  일에 또 피가 났었는데 또 별거 아니겠지 생각하고 지냈구요   근데     년  월 일  월  일에 또 다시 피가 났습니다  지금 한국에 있는게 아니라서 병원을 갈 수 있는 상황이 아니고  달뒤에 갈수있는 상황입니다  지속적으로 건강한 여성에게서 피가 날 수 있는건가요   출혈 날짜                                            ,혈액종양내과
간수치     ,간수치가 검사 받을때마다 계속 높게 나오는대 왜그런가요   나이는   살여자구요 건강검진 받을때 랑 병원에서 피검사 받을때마다 높게나오는대 왜그런가요   간수치가 계속 높게나오면 어떡해 대는지 알려주세요,혈액종양내과
빈혈 증상,제가 생리를 심하게 오래하고 양도 많아서 예전에 빈혈 수치가    이여서 철분주사 맞고 철분제 꾸준히 복용해서   으로 올랐어요 근데 요즘에 또 생리를 심하게 했는데 얼굴은 혈색이 안 돌고 손발은 원래 수족냉증이 있었는데 손발이 차고 하얗고 어지럼증이 있고 두통도 생겼고 조금만 움직여도 숨이 차고 숨쉬기가 힘들어요 수치가   된 이후로 철분제 복용을 안했는데 생리도 심하게 해서 다시 수치가 내려간 것인지    빈혈 증상 맞나요  생리도 지금   일째   ,혈액종양내과
혈액검사 결과 기억이안나요 ,빈혈약 처방받고왔었는데  다른결과는 기억이 안나서요  보실줄 아시는분 알려주세요   ,혈액종양내과
혈액형     검사,혈액형 a형인데     를 알고싶어요 어떻게 하는건가용,혈액종양내과
태국 방콕에서 식욕억제제 디에타민 구매가능한가요 ,태국방콕에서 식욕억제제 구매가능한가여   전 딱 생리  일전 하루 반알씩 먹어서 부작용은 없는게 주변약국에선 판매안하네여 디에타민이 반알자르기 편해서요   이게 부작용난리던데 한달    일 반알씩은 나쁘지 않더라그요,혈액종양내과
혈액검사를 했는데 적혈구수치가 평균보다 많게 나왔어요    몸에 안좋은 생활 한것도 아니고 피검사 자주 한건 아니지만 그래도 할때마다 정상으로,혈액검사를 했는데 적혈구수치가 평균보다 많게 나왔어요    몸에 안좋은 생활 한것도 아니고 피검사 자주 한건 아니지만 그래도 할때마다 정상으로 나왔던것 같은데 왜이런걸까요     MCH  MCHC  MCV는 다 정상으로 나오긴했어요 ,혈액종양내과
 나눈질문   피검사결과궁금합니다,피검사궁금합니다,혈액종양내과
백혈구 항원 검사,A  형  백혈구 항원 있는지 없는 검사 받고 싶은데 검사 하는곳 있나요  있다면 어디서 검사 할수 있나요 ,혈액종양내과
치열 증상이 며칠에 한번씩 있어요,  대 때부터 가끔씩 치열 증상이 있었는대   대인 요즘은 한번씩 치열증상이 있으면 낫는 기간이  주 정도 걸리고 횟수도 잦아 집니다   한달전에 배변시 피가 묻어 나오고 나서 치열증상이 시작되었는대 지금은 일주일에 한 두번정도 배변시 피가 소량 묻어 나옵니다  통증은 처음에만 있고 일상에서 가끔씩 따끔거림이 있습니다 보름전부터 디오시민 하루에  번씩 꾸준히 복용중입니다 만성치열인지 걱정이 많이 됩니다 디오스민 복용 외 치열에 좋은 다른방법이 없을까요 항상 박사님의 건강정보 잘 보고 있읍니다,혈액종양내과
제가지난추석에치질수술받고두달정도지나서변보기도힘들고피도가끔묻어나오고해서수술받은병원에내원해서다시 재수술을 올 월에다시받았는데의사선생님말로는협착이라는,제가지난추석에치질수술받고두달정도지나서변보기도힘들고피도가끔묻어나오고해서수술받은병원에내원해서다시 재수술을 올 월에다시받았는데의사선생님말로는협착이라는데여튼글구지금  주째접어들었는데 주까지는쓰라린게엄청심해도변은굵게동그랗게잘나왔는데지금은변이샌드위치처럼나와요잘누기면된다는데선생님은,혈액종양내과
빈혈수치  다른 검사가 필요할까요 ,세 아이를 출산했고 월경주기는   일정도로 짧은편이며 자궁근종이 있어서 월경양도 꽤 됩니다   원래 빈혈이 있다는건 알고 있었습니다만  최근 만성피로가 심해서 피검사를 했더니  혈색소    저장철수치  이라고 빈혈이 심각하다네요  비타민디도 결핍상태라 비타민디와 철분제를 처방 받았어요   평소 추위를 잘타고 만성피로와 부종이 심했는데요  추가 검사가 필요할까요 ,혈액종양내과
혈액내과검진,  년생 아버지께서 보훈병원 정기검진에서 백혈구증가증으로  차병원 진료받아보라고 해서  월 일 받았습니다  걱정했던 큰병은 아니라고 해서 다행이지만 정상보다 약간 높다고 하시면서  주후 다시 피검사를 해보자고 하시네요 걱정이 됩니다  큰병은 아니겠지요    현재 고혈압 약드시고 계시고요 작년    월 사이 임플란트 수술을 무려    개나 했습니다  담배는 피우시고 술은 안드세요  혹시 정상수치가 되기위해서 어떤 노력을 해야하는지도 알려주세요    감사합니다 ,혈액종양내과
귀 밑에 멍울  같은 게 만져집니다  부었다고 하기엔 그 경계가 명확합니다  해당 부위를 만졌을 때만 아주 미세한 통증이 느껴지고  인후통 두통,귀 밑에 멍울  같은 게 만져집니다  부었다고 하기엔 그 경계가 명확합니다  해당 부위를 만졌을 때만 아주 미세한 통증이 느껴지고  인후통 두통 전혀 없습니다   일 정도 경과되었고 병원에선 염증관련 약만 처방해주었습니다  침샘 종양일 가능성이 큰가요 ,혈액종양내과
헌혈 후 검사결과 인체T림프영양성바이러스 HTLV 관련되서 궁금사항이 있습니다 ,  년  번 헌혈에서 검사 결과 인체T림프영양성바이러스 HTLV  모두 음성이 나왔었습니다  올해   년  월에 전혈 후 혈액관리 본부에서 등기로 검사 결과지를 받았는데  인체T림프영양성바이러스 HTLV  양성이 나와  정확히 어떤 변명인지 궁금해 동네 내과를 찾아가니  종합병원 내과로 가보라고 해 종합병원 내과를 내원 의사선생님께서 이 변명은 에이즈라고 다시 채혈해서 검사하자고 하셔서 채혈 후 집에 왔는데  인체T림프영양성바이러스 HTLV  변명이 에이즈가 맞나요  그리고 병원 진료과는 어디로 가야 하나요 몰라서 내과로 가기는 했는데 맞게 갔는지가,혈액종양내과
제가 빈혈이 있는데요   ,빈혈땜에 쓰러져서 응급실에 실려가면 무슨 치료를 받나요  그냥 깨어날때까지 눕혀놓나요 아님 링겔같은거 놔주고 다맞으면 퇴원시키나요 ,혈액종양내과
빈혈 질문,오늘 병원 가서 빈혈 검사를 했는데 수치가    가 나왔어요   빈혈에 좋은 음식 알려주세요,혈액종양내과
간수치 GGT가    면 많이 높은건가여  어떻해야 내릴수 있는지요 ,피검사를 했는데 간수치GGT가    가 나왔어여  년정도 계속높은데 병원에서 약을 처방 받아서 먹고는 있는데 떨어지지가 않내여,혈액종양내과
혈액으로 감염되는 B형간염,저는 병원에서 실습하고있는 병원실습생입니다   B형간염 예방접종은     년 초기        년 말에 다 마쳤어요   오늘 환자분 당뇨검사 BST 하던중 환자분이 찔렀던 바늘에 찔려서 피가 난건지 제가 새바늘을 갈던중 찔린건지는 모르겠지만  바늘에 살이    cm 보다 조금더 옅게 파여서 피가 슈슈슉 흐르더라구요  바빠서 정성스럽게 처치할시간도 없어서 알코올 솜으로 몇초간 지혈한 뒤 밴드를 붙이고     시간이 지나서 붙혔던 밴드를 다시 때고 상처와 상처주변을 아이깨끗해를 조금 이용해서 손가락을 찬물로 씻었어요   그런뒤 조금 말린다음 밴드를 다시 붙였는데  혹시 이 과정중에서 제가 처치를 잘못한건 아닌가요   아니면   B형간염에 감염될 가능성이 조금이라도 있는건가요   ,혈액종양내과
빈혈검사 수치 해석,빈혈검사 결과가 이렇게 나왔는데 어떻게 해석해야 하나요 ,혈액종양내과
혈색소    ,  여년전위암으로 위전절제술을했읍니다 건강검진결과 혈색소    입니다 철분제 혹은비타민b  를섭취하면 효과를 볼수있을까요   몇년전혈색소   까지내려가니까 호흡곤란과 힘이없고 피곤하여 종합병원에검진결과 비타민b  주사제를맞고회복되었어요  약 년이지나니 또혈색소가내력네요  힘이없어병원에주사제를맞으려가니 혈색소가  이하로내려가야 주사를준다고하니 내려갈때까지기다려야하니 나이가들수록 힘들어지네요 약으로섭취해도 효과볼수있을까요  어떤약을먹으면 효과를볼수있으까요  전문위원님의 좋은답변부탁드림니다 ,혈액종양내과
염증수치   입니다 코로나예방접종해도되는지요 ,염증수치   입니다 코로나예방접종가능한지요 ,혈액종양내과
혈변을 봤습니다 증상은 이틀전 부터 있었습니다 볼일을 볼 땐 통증은 없었고 선홍색이였습니다 처음 변을 누을 때 피가 나왔고 점점 더 눌때마다 피,혈변을 봤습니다  증상은 이틀전 부터 있었습니다  볼일을 볼 땐 통증은 없었고  선홍색이였습니다  처음 변을 누을 때 피가 나왔고  점점 더 눌때마다 피가 줄다 혈변이 멈췄는데 어떤증상일까요 ,혈액종양내과
유륜에 혹 같은게 있습니다   이게 뭘까요 ,생긴지는  년에서  년 정도 됐습니다  처음에는 신경쓸 정도로 크지 않았으나  서서히 크기가 어느정도 커지고 나서부터 요즘 계속 신경이 쓰이더군요 지금 이글을 쓰기전까지도 계속 건들였네요     혹시 짜지는건가 해서 압출을 시도하니 통증이 상당하네요     뭐 나오는건 없습니다    혹처럼 튀어나와있고  두 손가락으로 집으면 안에 뿌리 도 있는것이 느껴집니다   대충 찾아보니 피부 낭종  그런건가요   계속 건드니 크기도 더 커지는것 처럼 느껴지네요    의심되는 것이라도 좋으니 병명이 궁금합니다      나이는 스물둘 남성입니다  평소에 어떤 증상이 있는것은 아닙니다  신경이 계속 쓰일뿐   ,혈액종양내과
임파선염이 생기고,제가 이틀 전에 목에 임파선염이 생기고 어제 열이나고 오늘 아침부터 목이 아픈데 이게 임파선염이랑 관련이 있을까요 ,혈액종양내과
동상인가요 동창인가요,잘 움직이고 감각도 느껴지는데 뜨거운 거 만지면 남들보다 더 뜨거워져요   혹시 절단해야 할까요,혈액종양내과
얼굴만 붓는 이유,보통 손 발  다리도 같이 붓는 사람이 많다고 알고있는데     저는 붓기가 얼굴에만 생기는 것 같습니다  짜게먹지도 않고 운동도 열심히하고 흔히 알려진 붓는 이유에는 저랑 맞는게 없습니다  궁금합니다   얼굴만 붓는 이유가 있을까요    혈액순환이 목위로 잘 안 되는 걸까요    라운드숄더나 거북목이 얼굴붓기와 직접적인 연관이 있나요 ,혈액종양내과
옆으로 잘때나 부딧칠때 멍이 너무잘들어요,오른쪽으로 누워서 자주자긴 하는데 눌리기만 하면 항상 아침에 점처럼 출혈이 여러개 있습니다  혈소판 검사상 혈소판은 정상으로 나왔구요 부딧칠때도 멍이 너무 잘드는데요  그냥 살짝 부딧쳐도 멍이 생깁니다  별다른 질병없이도 이럴수있나요    검색하면 혈관이 약하거나 피부가 얇으면 생긴다는데 그럴때 할수있는방법이 뭐가있나요,혈액종양내과
이소티논 피 검사 질문이요  ,이소티논 먹은지 한달정도 되어서 피검사를 하려하는데요 그냥 내과가서 피검사 해달라하면 간수치 콜레스테롤 수치  신장은 괜찮은지 알 수 있나요  피검사는 얼마인가요 ,혈액종양내과
