,15,16,17
80,뇌수두증   세 남자,얼마전에 두통이 있어서 뇌 ct mri두개다찍었는데 수두증이 있다고 판정받았습니다 의사선생님이   대 뇌실이랑 제 뇌실크기를 비교해주시는데 거의  배에서  배조금안되게 확장되어있는것을 확인시켜주셨는데 지금까지 아무 문제없이 살아왔고 지금도 보행장애나 요실금 언어장애가 없습니다 수두증수술안하고 이대로 이상이없으면 정상적으로계속 살아갈수있는건가요  의사쌤께서  개월있다가 다시 mri촬영해보고 더 진행 되면 수술해야한다고 하시는데 지금은 정상인데 어느순간 갑자기 장애가올수도있는건지도 궁금하고 무섭습니다 ,영상의학과
81,처방전약과 시간 차를 두고 액티피드 복용,코싹엘정 셀트리언클래리트로 몬테라정  mg 메디론정 에소맥스정  mg  과 시간차를 두고 액트피드 먹어도 괜찮을까요 ,영상의학과
82,MRI  ,안녕하세요 집에 있는 컴퓨터로 MRI를 볼수 있는 방법이 없어요  어떤 앱을 설치하면 되는가요 ,영상의학과
83,복부ct문의,내시경 검사를해도 이상이 없는데 주위에서 복부ct를 찍어보라고하네요  급합니다 큰 병원은 예약을 너무마니 기다리고 분당쪽 가능한 곳 있을까요 ,영상의학과
84,영상의학과 의사,슬의생에 나오나요 ,영상의학과
85,영상의학과에 질문,머리 씨티 찍는데 얼마해요,영상의학과
86,펫시티 전이,펫시티로 뇌전이 여부도 알수 있나요 ,영상의학과
87,CT상 질병,CT상으로 소장이 괴사되면 보이나요  설사 구토를 반복해서 병원을 갔는데 병원에서는 CT상으로 깨끗하다고 장염인거 같다고 하는데 요새 백신맞고 소장괴사되는 증상이 있어서 무섭네요    ,영상의학과
88,CT 리포트 해석좀요  ,해석 가능하신분 있나요 ,영상의학과
89,MRA검사 판독지 해석 부탁드립니다 ,Hypoplastic P  of Rt PPCA   해석 부탁드립니다  궁금해서요  ,영상의학과
90,전신 뼈 ct 찍었는데,전신뼈ct찍었을때는 이상없다가 Pet ct찍으면 이상이나타날수도잇나요      아님 병원에서 착각한걸까요  ,영상의학과
91,뇌 MRA 검사결과 해석 부탁 드립니다 ,뇌 MRA 결과 아래와 같이 결과가 나왔는데  조치는 추적관찰과  D CT혈관촬영을 해보라는데 CT를 꼭 찍어야 할까요     좌 내경동맥의 해면분절 앞쪽에 약    mm크기의 삼각형 모양의 돌출이보임  좌내경동맥의 경추분절에 인공음영으로 사료됨 ,영상의학과
92,어머님이   년 이상 다리저림으로 불면증이 심하게 고생하십니다  어느과로 진료를 받아야할까요   태안   대중반 여 정계정맥류 ,안녕하세요 어머님이   년 이상 다리저림으로 불면증이 심하셔서 동네 병원에서도 처방받아 약을 먹었지만 호전되지 않고 심해져  최근에 신경외과에서 여러 검사하고 약을 복용하셨는데 처음보다는 나아졌지만 여전히 개선되지 않아 병원에 가보려고 합니다   신경외과에서는 다리 신경  개가 죽었다고 하는데 그 병원에서 받았던 검사자료나 진료내역 같은게 진료받을때 필요한지 여쭤보고 내원하려고 합니다   이 증상의 병명이 혹시 뭘까요 약을 드셔고 차도가 없어 너무 힘들어하십니다   예약은 어느과로 언제쯤 할 수 있을지요,영상의학과
93,오른쪽 고환 위에 고환보다 조금작은 고환이 하나 더 튀어나와있는것 같이 만져집니다   서울 강동구 고등학생 남 정계정맥류 ,요즘 고 이라 앉아있는 일이 많아지다보니 오래 앉아있다가 자위를하면 오줌마려운 느낌이 들면서 사정감을 조절하기 힘든 느낌이 계속 있었습니다   그런데 어느날 오른쪽 고환 위에 고환보다 조금작은 고환이 하나 더 튀어나와있는것 같이 만져져서 찾아봤는데 정계정맥류랑 비슷해보이더라고요 이게 정계정맥류가 맞나요  울퉁불퉁한게 만져지는건  개에서 개 만져지는것 같네여      만약 맞다면 수술을 해야하나요    ,영상의학과
94,허리디스크 상태,교통사고후 mri사진입니다 심각한가요  후유장해까지 받을수있는 디스크인지 궁금합니다,영상의학과
95,피검사 뇌CT 조영제 질문,제가 피검사를 받아야하는데 간김에 신경외과 진료도 보고 오려고 하거든요  두통때문에 뇌 ct를 생각하고 있는데 피검사하고 조영제 맞아도 괜찮나요  공복 상태로 진료 받는 거라 궁금합니다  참고로 피검사랑 신경외과 같은 병원이에요 시간 간격이 필요하다면 몇 분 정도 있어야되나요  병원 가면 선생님께서 다 말씀해 주시겠지만 궁금해서 미리 질문 남겨봅니다 ,영상의학과
96,일년전에 뇌mri 촬영결과 이상없다고 했는데 어지럼증이 너무 심해서 재촬영 하려고 합니다  년만에 찍어도 되나요 ,일년전에 뇌mri 촬영결과 이상없다고 했는데 어지럼증이 너무 심해서 재촬영 하려고 합니다  년만에 찍어도 되나요 ,영상의학과
97,목젖과 뇌질환과 관련있나요 ,목젖과 뇌질환 관련있나요  Tv프로에서 목젖이 휘었으면 뇌질환발생 위험이 있다고 mri를 찍어보라고 하던데요 사진첨럼 휘었는데 정말 그런가요 ,영상의학과
98,뇌 ct 결과질문,전반적인 대뇌 실질의 위축 소견 관찰됐다고 적혀있는데요 무슨 뜻인가요  나중에 큰병되나요 ,영상의학과
99,MRI 검사판독지 해석,R O tiny facet cyst  right L    라고만 적혀서 나왔습니다  L spine MRI 였구요   해석이랑 특별한 치료가 필요한 것인지 알려주시면 감사하겠습니다  ,영상의학과
100,자궁선근막증 자궁적출꼭해야하나요   경기도일산   대초반 여 자궁선근증 ,자궁선근막증  자궁적출꼭해야하나요 ,영상의학과
101,시술로 자궁근종 갯수를 줄이거나 치료가 가능한가요   서울 송파   대후반 여 자궁근종 하이푸 ,안녕하세요    년생 여성이며 생리를 여전히 하고 있지만 최근 생리주기가 변화가 심해져서 폐경기를 앞두고 있다고 의사 선생님이 말씀하셨습니다    년 전에 건강 검진으로 자궁 내막증이 의심된다 하여 갔던 병원에서 자궁 내막증은 아닌듯하지만 추적 검사를 해보자고 하셨지만  외국에 체류하던 관계로 추적 검사는 불가능했습니다   올해 받은 자궁경부암 검사는 정상으로 나왔고  의사 선생님께서 초음파를 보시면서  년 전에    개라고 했던 근종이 지금은    개 정도로 보인다고 하셨어요   수술로 치료가 안되냐고 문의했는데 실제로 자궁에 크기는 작지만 더 많은 갯수가 있을 수 있고 그걸 제거하기엔 무리이므로 그럴려면 자궁을 들어내야 한다고 하시며  폐경이 빨리 돼서 근종이 성장을 멈추는 걸 바래야 한다고 하셨습니다   시술로 갯수를 줄이거나 치료가 어느정도 가능한지 알고싶어서 이렇게 글을 올립니다   감사합니다 ,영상의학과
102,정계정맥류 수술결정 여부가 고민됩니다   서울 성북   대중반 남 정계정맥류 ,왼쪽 고환이 커진 것 같다는 생각이 들어 동네 비뇨기과에 방문했고  정계정맥류라고 알려주셨습니다   본인 병원에서는 수술할 수 없고 큰 병원에 가서 진료해보라고 하셨습니다  수술을 결정하는 정도를 모르겠습니다   현재 가만히 있어도 구불구불하게 튀어나온 혈관이 만져지고 보입니다   장시간 서있으면 불편함도 있고  열감도 느껴집니다   수술여부를 결정하기 위해서는 정액검사등 정밀한 검사를 받아봐야하는건가요 ,영상의학과
103,니코틴 소변검사   내공    ,담배를 걸려서 소변검사를 할것같은데 금연한지 하루 됐는데 니코틴이 나올까요    물도 지금  L이상씩 마시고 있고 겉담이나 전담만 펴서   니코틴이 나올까요  ,영상의학과
104,MRI 소견서 해석 부탁드립니다 ,최근에 귀 질환 때문에 mri를 찍은 후 소견서는 받았고 현재 이비인후과 진료를 기다리고 있는 상황인데 mri 찍은 곳에서 소견서에 대한 설명을 듣지는 못하였습니다  아시는 분 해석 부탁드리겠습니다     Temporal bone MRI     C C  both SNHL    Brain axial T WI    Temporal bone  D axial T WI and  D both oblique sagittal T WI    Temporal bone axial T WI  coronal T WI   Relatively well preserved both inner ear structures  Relatively well preserved both cochlear nerves at both IACs  Vascular loop of left AICA in left CPA cistern Chavda type     Several punctate chronic ischemic lesions in both cerebral white matters  Relatively well preserved ventricles and cisterns  Small retention cysts in both maxillary sinuses  Other  unremarkable   Conclusion    Vascular loop of left AICA in left CPA cistern Chavda type       Chronic ischemic change  mild to moderate degree  both cerebral white matters   REC  Clinical correlation and follow up    감사합니다 ,영상의학과
105,뇌 mri 검사결과 나오는 시간 얼마나걸리나요   ,뇌 mri찍는데 몇분 걸리고 또 찍고나서 검사결과나오는데 얼마나 또는 몇일 걸리나요    내공   걸어요,영상의학과
106,뇌 MRI질문입니다,안녕하세요 뇌 MRI는 잘 모르고 처음이라 많이 두려운 마음에 글 올리게 되었습니다    건강검진 후 사진과 같은 결과가 나왔는데    이거 많이 심각한건가요    건강검진 받기  주 전부터 많이 심한 스트레스를 받기도 했고   스트레스 검사에도 높다고 나왔습니다    건강검진 종합소견에는 뇌에 대한 언급은 없는데 심각한거면 관리하라고 나왔겠죠    그리고 많이 심각한거면    연락이 오지않을까요    뇌종양 걸린건지 아니면 뇌에 무슨 문제가 있는건지 별 생각이 다 들면서 불안해서 잠도 안오고 평소 걱정이 너무 많은 성격이라 미칠거같습니다     잘 아시는 선생님들 답변 꼭 부탁드립니다   의학용어가 너무 어렵네요    추가적으로 두부기타질환 소견으로 정기적 검사를 요한다고 나왔습니다   내공     올립니다    답변 부탁드립니다   ,영상의학과
107,개두술후 시신경위축,안녕하세요다름이아니라 저는 지금까지 모르고살다가  월중순부터 운전중 오른쪽눈이한번식 시야외곽이 흐리게으보이고해서 직업이운전이라 안과를갔습니다 안과병원에선 검사하고 시신경쪽이라큰병원 신경외과 가보라고했고요 대학병원 신경외과에가서 다시 대학병윤에있는 안과에서 안과병원에서받은검사를똑같이진행했습니다  인과 에선 오른쪽 눈 시신경이 많이부은상태 왼쪽눈은 조금부은상태  오른쪽보단 많이안부은  사실 오른쪽눈만증상이있었고 왼쪽눈은 면쩡했거든요  그래서 이걸바탕으로 신경외과에서는 ct mri를 권해 촬영하고 우측뇌  센티의 수막종이있었어요 신경과에서는 바로 신경외과 연결하여 진료잡고 신경외과에선 개두술해야한다고하여  월에 뇌수막종 개두술을 하였어요  문제는 수술후 오른쪽눈은 정말 회복이 잘된느낌이였어요 그런데 왼쪽눈이 안보여요 이게 머라해야하지 빈혈날때 앞이 머가끼면서안보이는그런느낌이 계속있어요  수술하고 퇴원하고 지금  월 아직도 왼쪽눈은 회복기미가없어요    수술후 첫번째외래 수술후 안과외래에선 오른쪽눈은 잘회복되고있고 왼쪽눈이시신경위축이래요 다음외래때 시야검사해보자곳하더라고요 솔직히 와이프랑같이가서 몇가지질문에도 냉랭한단답형 솔직히기분 나빳어요  인공눈물처방  신경외과에가서도 말했지만 일단 완쪽눈은 수술한곳이랑 연관이없단거에요    번째외래 안과외래 시야검사 이거 가운데빛을보고 찍는건데 우측은괜찮지만 좌측은 가운데불빛마저찾기힘들고 선명한것도아닌 그냥흰새번쩍일때 느낌으로 누른거같아요 이번에는물어봤어요 좋아지는건지 교수는 더나빠지는지를보는거지 좋아지진않습니다 라고       신경외과 이런저런 말씀을드렸더니 수술자체가 큰수술이였고 일단 그런경후 예후도 년정도본다고하더라고요  지금가장불변한게 원근감이라고하나요  물건을들고놓을떼 가끔식 거릳도안맞고 걸을때는 한번씩 중심잃어 휘청이고 그래서 자주걷는데도 미치겠어요  저랑비슷한케이스가있을까요  저는 수술한쪽도아니고 그반대쪽 그리고 그반대쪽도 오른쪽보단 살짝덜부었는데갑자기위축온게   미치겠어요 그렇다고 시각장애받을수있을거같지않고 수술후유장애돼는지도궁금하고   살짜리딸에 일해야할 나이에이러니미치겠네요,영상의학과
108,충수염이라는데 영어   결과 해석좀 해주세요,Appendix proximal portion과 distal tip에 appendicolith가 있고     cm라고 합니다   추가적인 해설 부탁드립니다  충수염에 대한 정보 있으면 알려주세요  사전 내용 X ,영상의학과
109,방광염과 제 우측 하대정맥협착이 정말 관련 있을까요   해외거주자 송파   대후반 여 골반울혈증후군 ,안녕하세요  저는  년전 엄청난 고통과 혈뇨 방광염이 있은 후  년 동안 방광염이 자주 걸렸고 가끔식 오른쪽 골반 통증이 있어 여러 검사를 했어요  복부 초음파에서 혈관에 좀 문제 있다고 도플러초음파  상하복부MRI를 했어요  이탈리아 혈관 외과에서 기형으로 하대 정맥이 두개이고 그 중 하나인 우측 하대 정맥이 간과 자궁을 연결하는데 위쪽 간에 가까운 부분이 혈관이 좁다고 하셨어요 이것 때문에 자궁 방광쪽에 혈액 순환이 안되고 그러니 방광염이 자주 걸리고 오른쪽 골반에 아픈거라고 하셨어요 그리고 혈관 조영술을 권유하셨고 좁아진 혈관을 풍선술로 늘려야 할 것 같다고 하셨어요   제 질문은  방광염과 제 우측 하대정맥협착이 정말 관련 있을까요   그리고 혈관 조영술을 꼭 해야하는건가요  괜히 혈관을 건드려서 더 큰 문제가 생길까 무섭습니다,영상의학과
110,발바닥 통증과 열감이 하지 정맥류 초기증상인가요  성남 수정구   대중반 여 하지정맥류 ,한    개월전 부터 발바닥에 열감이 느껴지고 뒷꿈치에 가끔 바늘로 찌르는 것과 같은 통증이 있어요  이게 하지정맥류 초기증상인가요 ,영상의학과
111,색전술 검사할 때 엑스레이로 인한 방사능이 위험하지는 않을까요  경기   대초반 여 자궁근종 색전술  색전술 X ray ,색전술을 알아보고 있습니다  제가 복통 원인을 알아내느라 여러 병원을 다니다가 결국  일 전 ct를 찍어서 자궁근종 cm 하나와 자궁선종 임신 주차 크기 이 있다는 걸 알게 됐습니다 복통 원인은 선종이었구요   근종 개복 수술 후 미레나를 추천받았는데 개복이 무섭고 하이푸가 효과가 없다는 후기들도 있어서 색전술을 알아보게 됐습니다  그런데 색전술은 엑스레이를 켜놓고    하는 거라고 알게 되서  일 전에 ct를 찍을 때 방사능 피폭이 우려스럽습니다  엑스레이로 인한 방사능이 위험하지는 않을지   시간 텀을 둔다면 얼마나 둬야 할 지 알고 싶습니다,영상의학과
112,췌장 검사를 해야할까요  복부CT찍으려구요  경남   대초반 남  췌장 검사  복부CT 촬영 ,안녕하세요   요 몇 주간 계속 등 통증이 있습니다    개월 전 국가 검진은 이상이 없었구요   등 통증에 온몸 뼈마디 통증도 있고  자려고 눕게 되면 등 통증이 있어요   췌장 검사를 해야 할까요  복부CT찍으려구요   금액도 궁금합니다   감사합니다 ,영상의학과
113,골반 비대칭  ,척추 측만도 있고  좌우 골반 높이가 차이가 납니다    mm  정도   측만도 있구요  그래서 도수를 주  회씩 하기로 했어요    시간 정도 치료가 이루어 진다고 합니다   웨이트를   년정도 꾸준하게 주 회 하고 있습니다   스쿼트   벤치프레스   로우 동작 모두가 비대칭으로 인해  불편합니다   년 전부터   근육성장도 어렵구요   도수가 도움이 될까요   엑스레이 촬영 후 원장님 소견 ,영상의학과
114,척추교정술을 받았는데 MRI 받아도 괜찮나요 ,제가 척추 몇개가 부러져서 척추교정술을 받았습니다  나사는  개인가 박은걸로 알고 있고요  금속인지는 모르겠네요  근데 혹시 MRI 받아도 상관없나요  갑자기 궁금해서 질문해봅니다 ,영상의학과
115,건강검진을 했는데요 작년 폐CT 할때는 정상으로 나왔는데 올해 폐CT 에서 우상엽 여러군데의 경화병변이 새로 생김 이런 결과가 나왔어요  경화병,건강검진을 했는데요 작년 폐CT 할때는 정상으로 나왔는데 올해 폐CT 에서 우상엽 여러군데의 경화병변이 새로 생김 이런 결과가 나왔어요  경화병변이 무엇인가요  섬유증 인가요  큰병인지 걱정됩니다 ,영상의학과
116,흉부xray 이상,안녕하세요 저는 보건증을 떼러 의원에 가서 xray를 찍었는데 의사분이 원래 정상적인 사람은 그 아래 뼈   쪽이 양쪽 다 뾰족해야지 정상인데 저같은 경우에는 한쪽만 뾰족하고 다른한쪽은 좀 둥글다고 하셔서 ct를 찍어보라고 해주셨어요  근데 제가 고 이라 어려서 암이나 이런거는 아니라고 하셨고 그래서 영상의학과 선생님  분께도 여쭤보셨눈데 한분은 별 이상 없으니 괜찮은거 같다고 하셨고 다른 한분은 그래도 ct한번 찍어보자고 하셨나봐요  둥글면 뭐가 어떻게 되는거고 어떤 질환이 있는건가요    무서워요    근데 제가 고  때 학교 건강검진때문에 받았을땐 아무 이상 없다고 한거 같은데   도와주세요   ,영상의학과
117,MRI 영상 판독 해석 해주세요,   amputation state in big toe diffuse T  low and T  high SI with enhancement in soft tissue of Lt foot     no definite bony abnormality in Lt foot   해석부탁드려요   ,영상의학과
118,후두하근 쪽,후두하근에 염증이 있는지 c arm으로 확인이 가능한가요  ,영상의학과
119,화이자    차 모두 같은 선생님께 맞았는데, 차는 느낌도 없더니  차는 무슨 더 굵은 주삿바늘 마냥 아프고 맞고난 지금도 아픈데 정상인가요 ,영상의학과
120,의사들이 보는 mri 판독지와 환자가 보는 판독서는 다른가요 ,외래때는 현재 상황에 대해 자세하게 설명해주셨었는데 Mri 판독서를 뽑아보니 제가 들을 설명보다 너무 단축되어 딱 몇줄만 적혀있어서요   담장 주치의도 영상의학과 교수님에게 판독지를 받고 저에게 설명해준것일텐데요    의사들끼리 주고 받는 mri 판독지와 환자가 뽑을 수 있는 판독지의 내용이 다른가요  ,영상의학과
121,무릎이 mri 상으로도 이상이 없다는데 아파요,안녕하세요  달 전에 한 번 크게 넘어지면서 무릎을 다쳤는데요  한달 전에 다시 한 번 넘어져서 그 부분을 또 박았어요  정형외과를 가서 mri를 찍었는데도 아무 이상이 없다고 하시는데 땅에 닿거나 만지면 아직도 너무 아픕니다    정형외과에서는 그냥 기다리는 수 밖에 없다는 데 이거 나을 수 있는 거 맞나요     지식인 찾아 보니 저외 같은 증상 보이시는 분들이 많던데 몇년 갈까봐 너무 무섭습니다 ,영상의학과
122,축농증 때문에 코세척하는 중에 한쪽 귀로 살짝 흘러들어간 거 같은데 괜찮을까요 ,순간 놀래서 멈추기는 했었는데     ,영상의학과
123,폐 ct질문,no active lung lesion subsemental atelectasis at LLL no abnormallity of trachea   bronchial tree no pleural reaction  이렇게 적혀있는데 무슨 뜻이고 이제 어떻게 해야 하나요 ,영상의학과
124,허리디스크 mri 판독지 내용이 궁금합니다,판독지 내용이 자세하게 궁금합니다,영상의학과
125,작년부터 원인모를 두드러기가 생겼고  배에서 꾸륵 소리가 자주 나고 설사도 자주 합니다  인천 미추홀구   대초반 여 췌장암검진 ,    대초반부터 배꼽 바로 위에 움직이는 덩어리가 만져짐 마사지하면 꾸륵 소리가나며 사라졌다가 다시 나타남  동네내과에선 움직이고 만져졌다 안만져지는건 큰문제아닌 숙변이나 마른체형탓에 장기가 만져질 수 있는거니 아프면 오라함    누워있으면 배에서 꾸륵소리가 자주남 어릴때부터 과민성대장증후군     작년부터 원인모를 두드러기로 병원 다니다가 더 심해져 두드러기부분이 염증처럼 반복적으로 발현  설사 변비  기능의학병원에서 피검사 위액이 너무 적어 장에서 소화가 잘 안돼 그럴 수 있다는 진단  노르믹스 한달  소화제 항히스타민 콜킨정 할록신정   개월가량 처방 꾸준히 복용 후 두드러기 염증은 다 아물었고 두드러기     사라짐     최근 설사 다시 잦음 설사에 위액이 섞인듯 황토색설사   평소 복통 황달 식욕저하 체중감소는 없었습니다    가족력은 없습니다   위 증상을 볼때 췌장암 관련 검사를 받는게 좋을지 문의 드려요,영상의학과
126,뇌CT찍었는데 뒷통수 뇌가 화상입은듯이 뜨겁습니다 ,  분을 찍는다치면  분정도를 조영제없이 왔다갔다 했습니다  이때 시작하자마자  분도 안되서 머리뒤통수가 서서히 뜨거워졌는데 원래 그런가보다 하고 계속 베개에 누워있었는데   CT다 끝나고나서 나와도 머리 뜨거운게 안 없어지는겁니다   그리고 소화도너무안되서 뭐먹지도 못할정도고 구토증상 있어서 토할거같은거 참았구요    Ct가 엑스레이를 찍는거로 아는데    이게 CT를 찍을때 미세하게나마 열이 나오는게 맞나요    저는 머리안쪽인 뇌가 뎁혀진 기분같은게 들거든요    전자레인지처럼 피부는 손상안 시키고 안쪽을 뇌를  뎁히는게 원리적으로 가능한건지 궁금합니다  ,영상의학과
127,복부 CT 결과 판독 부탁드립니다 ,최근 체중감소  상복부 통증  등통증으로 인하여 췌장암이 너무 무서워서 찍어봤습니다  결과지 판독 부탁드립니다 ,영상의학과
128,뇌종양 mri판독지 해석즘 부탁해요,감마나이트 하고 몇달뒤 mri찍는 판독지입니다 종양이 다시 커졋다는말이 잇는지 해석즘부탁해요,영상의학과
129,뇌하수체 종양 사라짐, 년전에 종양 발견후 mri 작년 찍고 일주일전에 찍었는데 결과가 종양이 다 사라젔다는데 이런경우도 있나요  ,영상의학과
130,총경동맥 혈류,계속되는 오른쪽 어지럼증으로 개인병원에서 경동맥 초음파검사 받았는데 혈관 두께나 프라그는 이상이 없는데 우측 경동맥에만 혈류속도가 빠르다고     이런 수치가 나와서 종합병원가서 경동맥 MRA검사를 받아 보라는데 왜 다른건 정상인데도 혈류속도가 빠른건지   이수치가 위험한건지 경동맥 MRA검사를 받으면 원인을 알수있는지 궁금합니다 그리고 오른쪽으로 고개나 눈동자만 돌리면 현기증나듯이그런 증상이 오래되었는데 그원인이 경동맥 혈류속도 때문인지 궁금합니다 감사합니다,영상의학과
131,흉부ct검사 결과,나이는   살이고요 흡연은 한번도 해본적없고 담배연기 가까이도 안가는 사람입니다  한달전 쯤 종합병원에서 흉부 엑스레이랑 ct를 찍었는데 의사선생님께서 암은 아닌데 하시면서 사진을 보여주셨습니다  사진을 보면서 의사선생님께서 오른쪽 폐 한쪽 부분에 먼지 낀것같이 조금 뿌옇게 보이고 기관지 쪽도 깨끗한것 같지 않다고 말씀하셨습니다  그 외에는 문제 없었습니다  나이도 나이고 위험인자도 없다보니 의사선생님께서는 계속 암은 아니다라고 단정 지으셨고 나중에 추적검사를 해보자라는 말씀도 안하셨습니다  여러번 엑스레이 찍기도했고 ct검사결과도 별다른 문제 없다고 하셨으니 혹시 암은 아니겠죠 ,영상의학과
132,지방종 질문,어깨에 언덕처럼 혹이 있고 통증이 담걸린것 처럼 뻐근해서 며칠지켜보다가 정형외과에 갔습니다  이때는 통증은 하나도 없었구요  의사 선생님께서 지방종인것 같다고 초음파를 봤는데 초음파에서는 잘 안보인다고 하셨습니다  이게 근육 갚숙히 있으면 잘 안보인다고 하셨나  암튼 다음에 와서 혹시 모르니까 mri찍자고 하셨는데 제가 일이 있어서  안갔고 그뒤로 까먹었습니다  이거 지방종이 맞을까요  암 같은거면 어떡하죠  ,영상의학과
133,의사소견서, 년전에 목디스크랑 허리디스크로 MRI 촬영후 보험 들엇는데 이제 안아파서 의사소견서 다시 필요하다는데 보통 이제 안아프다고 잘해주나요  ,영상의학과
134,복부 MRI를 찍고 싶은데  보험 적용 가능한가요   송파   대중반 남 MRI ,건강 검진 초음파 시 간우엽 저에코 영역의심    cm  이렇게 나와서요 좀 불안해서요   개월 후 다시 검진 해라라고 하는데  알아보니깐 복부ct나 복부 mri 하면 정확하게 나온다고 해서요  복부 mri 찍고 싶은데   보험적용 가능하게 찍을 수 있나요 ,영상의학과
135,FNH 관련해서 궁금한게 더 있습니다  동탄   대중반 여 내과검진 ,안녕하세요  원장님  친절하게 답변을 달아 주셔서 너무 감사드립니다   앞전에 FNH에 관해 글을 남겼던 엄마 입니다   MRI 촬영을 앞두고 사실 걱정도 많이 되네요   그래도 간에 대해 조금은 알아두어야 할것 같아  자료들을 찾아보며 조금씩 알아가고 있습니다   헌데 CT상 FNH라고 판명된 부분이 S 구역 인데   간 그림을 보니 간 좌엽이더라구요   제가 읽은 몇 자료에서 FNH는 주로 간 우엽에 발생한다   단일 종괴인 경우   라고 쓰여져 있어서       간 좌엽에는 FNH가 있는 것은 드문것인지가 궁금합니다 ,영상의학과
136,CT가 정확한가요  MRI가 정확한가요   송파   대후반 여 MRI ,AFP수치가 정상보다 높게 나옵니다     CT보다는 mri가 정확한가여   찍을시 비용은 어떻게 되나여 ,영상의학과
137,중증근무력증맞나요,안녕하세요 저희 아버지는   세입니다 다름이아니고 아버지왼쪽눈이 이상하다는걸 어머니가 느끼셨고 안과에가서 검사를 진행했습니다  큰 병원가서 자세한 검사를 받으라는 의사소견서를 받고  월  일 대학병원에가서 MRI 촬영 등 검사를 받고 우선 처방해준 약을 이틀 정도 먹으니 호전이되셨습니다  결과적으로 의사선생님께서 검사결과 이상없으니 다시 증상이 나타나면 오라하셨습니다   아버지가 복용 했던 약은 장기간 먹으면 안 좋다고 일주일만 처방 받았습니다     달 뒤  왼쪽눈 좌우움직임에 또 이상이 생겼고 이번엔 눈꺼풀까지 처지기시작한거입니다  바로 대학병원으로 아버지 모시고 갔는데 왼쪽눈뿐 아니라 오른쪽도 문제가 있다고 정밀검사를 받자하셨습니다  상 하 좌 우 눈동자 움직임이 제대로 안움직이며 복시현상이 있어서 입원 후  CT촬영  X ray촬영 MRI촬영 소변검사 심전도검사 척추에서척수액채취 약물주입후 차MRI검사 피검사 감염이원인일수도있고 원인을알기위해 피를많이뽑아갔습니다  의사선생님말씀으로는 MRI상 이상이없으며 재발해서 오는경우는 드물다며  일입원하면서 그외 많은 검사를 받고 퇴원했습니다  약처방 받으셨고 호전 되가고 있는 듯 보이시는데  오늘 결과 들으러 병원에 갔는데  중증근무력증 증상 같다고 하셨고  그에 따른 CT를 다시한번 찍어보기로 했습니다  중증근무력증 항체가 조금 높게 나왔는데  그렇다고 그렇게 확진하기가 애매하다고 하시면서 지켜보자 하시니 딸 되는 입장에서 답답하고 어떻게해야 하나 싶습니다    월에도 그렇고 약을 드셔서 일시적으로 괜찮아지신거 같은데  또 증상이 나타나면 다시 정밀검사를 첨부터 해봐야 한다고 하니    아버지가 치매가 있으셔서 어머니가 계속 보고는 있으신데 혹시 다른데 이상이 있으신건 아닌지  지켜보다가 더 심해지실까봐 걱정됩니다 ,영상의학과
138,안녕하세요 직장암  기환자입니다   구로구   대초반여 MRI ,안녕하세요   저는  년 전 직장암  기 진단을 받았고 즉시 수술 후 항암은 받지 않았고 현재  년  개월 차 되었습니다   그런데 대학 병원에서  개월에 한 번씩 추적 검사만 받고 있었는데 한달전 ct검사에서 간에    mm 정도 크기의 두 개가 발견되어서    월 초 mri를 다시 찍어보기로 하였습니다   모양으로 봐서는 염증 같기도 하고 아리까리하다고 표현하시며 크기가 좀 더 자라야 정확히 분별 가능하다  mri 검사 가능한 가장 빠른 날이 그날이고 아직 크기가 작기 때문에 두 달 후 찍어도 상관 없다   하셨는데 불안한 맘에 문의 드리게 되었습니다   이 정도 크기에서는 현재 개발된 ct나 mri 기기로도 판독이 불가능 한 것인지 알고 싶습니다   지난달부터 두통 및 피로감과 컨디션이 급격히 안 좋아지는 것을 느낍니다   이 상황에서 한 달을 더 기다린다는 것이 맞는 건지 두려운 마음에 문의 남겨 놓게 되었습니다   감사합니다 ,영상의학과
139,유방암검진 같이 하고싶은데 엑스레이를  D로 찍으면 어떤 차이가 있나요 꼭 권장사항인가요  서울 강동   대후반 여 겨드랑이 혹  유방통증 ,안녕하세요   최근에 유방 위쪽 겨드랑이에 작은 혹이 만져지는데 유방암이랑 관계가 있을까요  겨드랑이 초음파는 따로 해야하나요  그리고 유방암검진 같이 하고싶은데 엑스레이를  D로 찍으면 어떤 차이가 있나요 꼭 권장사항인가요   유방통증은 있다 없다 해요,영상의학과
140,영상의학과,내과의사와 영상의학과 의사 차이가 무엇인지요  ,영상의학과
141,조영제는   ,왜 쓰나요     만약 꼭 써야하는대  환자가 알레르기있으면  어떻게 진행하나요   ,영상의학과
142,뇌하수체 MRI 촬영 시 뇌 전체적인 MRI 동시에 가능할까요 ,초등  학년 여아가 지속적인 두통을 호소하고 있어 뇌하수체 MRI 를 찍어보고 싶습니다  이때 조영제를 투입하는 것으로 알고 있는데  조영제를 투입한 김에 뇌하수체 MRI와 뇌 일반 MRI도 같이 찍고싶습니다  두가지 촬영이 가능한지요  미리 감사드립니다 ,영상의학과
