,24,25,26
70,정계정맥류 관련 진단 시술 문의드립니다   부산 서구   대중반 남 정계정맥류 ,간헐적인 좌측 서혜부 통증으로 주변 비뇨기과에서 정계정맥류 진단받았습니다    기로 생각된다 하셨습니다   혹시 이런 경우 병원 예약후 방문하여 자세한 진단 받고 시술 적응증일 경우 당일 시술이 가능한지요   안된다면 시술 예약 대기는 보통 얼마나 기다려야하는지 알려주시면 감사하겠습니다 ,영상의학과
71,다리 부종이 심합니다 부종도 하지정맥류 일종인가요  강동   대초반 여 하지정맥류 ,아내가 다리 부종이 너무 심합니다  직장생활하고 집에 들어오면 다리가 너무 부어서 마치 쇠덩어리 같습니다  발등을 누르면 나오지도 않고 하이힐은 신지도 못합니다  잘때 항상 다리를 놓이 쳐들고 자고 일어나면 좀 괜찮아 집니다  불쌍해 죽겠어요  하지 정맥류 전문 병원에서 진찰을 받아야 하나요  부종 전문 병원을 찾아도 못찾겠네요  부종도 하지정맥류 일종인가요  빠른 답변 부탁합니다,영상의학과
72,전립선염인것 같다는 진단에 한달째 약 복용중인데 차도가 없어 힘듭니다    강원 속초   대초반 남 전립선비대증 전립선염 ,개인병원에서 요속검사를 했는데 최대요속  에 평균요속  가 나왔습니다   잔뇨감이 있고 야간에도 꼭 한두번 깨서 소변을봅니다   남자임에도 불구하고 서서소변을 시도하면 잘안나옵니다    봐도 시원하게나오지도않고 찔끔찔끔 너무힘없이 나오구요    소변세기가 너무약합니다   전립선크기는  g나왔구요    의사선생님은 나이가있으니 비대증보다는 전립선염인것같다고 하는데요    한달째 약물복용중인데 차도가없어서 힘드네요  ,영상의학과
73,왼쪽 고환이 아파서 병원에 갔는데 의사선생님께서는 염증인거 같다고 하시고 염증약을 주셨습니다  은평   대초반 남 정계정맥류 ,왼쪽 고환이 아파서 병원에 갔는데 의사선생님께서는 염증인거 같다고 하시고 염증약을 주셨습니다  근데 그 의사선생님께서는 정계정맥류가 오른쪽이라 하시고 서있을때 아프다 하셨는데 인터넷에서는 왼쪽이라해서 의심이 가서 여쭤봅니다   일단 제증상은 앉아있을때 왼쪽 고환이 아파옵니다 통증이 퍼져나가는 느낌으로요 간혈적으로 오른쪽도 아프긴 한데 왼쪽에 비하면  분에  정도 입니다 누워있어도 앉아있을때랑 똑같이 아프고요 왼쪽 고환이 위쪽으로 올라왔고 왼쪽 고환이 오른쪽에 비해 작아졌습니다  약을 한  일 먹었는데 좋아지는지 잘 모르겠어서 여쭤봅니다   외견상으로는 혈관같은건 보이지 않았고 의사선생님이 검진할때 고환 위쪽과 알쪽을 만져보시고 염증같다고 하셨습니다   의사선생님을 믿어야하지만 그 정계정맥류는 오른쪽이라고 말씀하신것때문에 의문이 들어서 여쭤봅니다 ,영상의학과
74,유방수술에 관한것 ,좌측  시    cm결절 두개가 붙어있음   우측   시    mm 결절  좌측 결절이  년전에 비해서 자라서    cm가 되였습니다  의사선생님이 초음파만 하시고 수술권유를 해주셨습니다   그런데 궁금한것은      어떤 경우에  조직검사 권유를 않하시고  그냥 초음파만 검사하고 수술권유를 해주시는지요      그리고 의사선생님께서 맘모톰은 안되고 수술을 해야 된다고 하셨습니다  맘모톰이 안될때는 어떤 경우에 안되는 지요 ,영상의학과
75,신장에 혹이 있다고합니다,지난  일 건강검진시 조영제주입 CT및 초음파 검사 진행하고 오늘 검사 결과를 받았습니다   신장에 혹이 있어서 진료의뢰서를 작성해 줄테니 큰 병원으로 가보라고    갑자기 신장에 혹이라는 말을 들으니 정신도 없고 겨를도 없어서 물혹인지 혹인지 크기는 얼마나하는지 자세히 묻지도 못했습니다   잘은 모르지만  mm이하라고 써있는것 같긴한데    mm이하면 혹중에는 작은 편에 속하는 걸까요   년전 건강검진에서도 조영제 주입 ct및 초음파 검사진행 했는데 그때는 한쪽 신장이 조금 더 크다는 말만 들었습니다   자세한 결과는 다시 검사받아봐야 알겠지만 답답하고 괴롭습니다   레포트 첨부하오니 혹 조금이나마 자세한 내용 설명해주실 수 있을까요  ,영상의학과
76, 심한어지러움 집에서 쉴때는 괜찮은데 일하는데 갑자기    분간 심하게 어지러워 움직이질 못할정도로 심합니다 몇달전에 병원에가서 상담하고 이명검, 심한어지러움 집에서 쉴때는 괜찮은데 일하는데 갑자기    분간 심하게 어지러워 움직이질 못할정도로 심합니다 몇달전에 병원에가서 상담하고 이명검사를 했는데 정상 이나서 뇌 MRI 검사를 해보자고했는데 비용이 비싸 안했습니다 쉴때는 모르겠는데 요즘같이 많이더운날심해요 어디가서 진료를 받아야 되지요  어지러움외에는 다른 정상은 없구요 빈혈도없구요 몸은 많이 뚱뚱한편이고 배가 많이나왔어요 오래앉았다가 일어나면 잠시 어지러움 하구는 틀립니다 도와주세요 ,영상의학과
77,저희 어머니 담관암일까요    급합니다     내공   ,요새들어 자주 피곤함을 느끼시고  변도 잘 안나오시고 가스도 잘안나오신다고 하시더라구요     소변도 엄청노랗다고 하시고    어머니가 잦은 담석으로 인해 담낭 쓸개 을 전부 절제하셨거든요    그런데 오늘 아프다하셔서 병원에 데려가서  복부CT를 찍어보니  판독지에 R O CBD Cancer라고 적혀있더라구요    이게 담관암이 의심된다는 소견이잖아요     그래서 큰 대학병원으로 가보라고 소견서까지 적어주시더라구요     간내 혈관이 팽창되어 보이면 안되는데 팽창도 되어있다고 하시구요    혈액검사에서는 당수치가 조금 높은거말고는 딱히 이상은 없다고 나와있네요      저희어머니 담관암이실까요     가스와 변에 관해서는  월 일 대장내시경이 예약되어잇으십니다  ,영상의학과
78,복부초음파랑 복부골반CT 어떤걸 해야할까요 ,  세 여성 소화기계 건강검진시 복부초음파랑 복부골반CT 둘 다 해야할지 하나로 충분하다면 어떤걸 해야할까요  CT가 조영제 사용으로 인해 걱정이 되어서 초음파로 진행하고 싶은데 초음파로도 충분한지 궁금합니다  두가지로 볼 수 있는 부분이 다른건가요 ,영상의학과
79,CT 검사결과 해석좀 부탁드릴게요  ,안녕하세요   검사결과 해석좀 부탁드릴게요    채택해드릴게용      Abdomen E S Nonspecific bowel gas pattern  No dvidence of Pneumoperitoneum Rec  Clinical coreelation  CT Abdomen   Pelvis Segmental edematous enahnCing wall thickening of asecending colon with pericolic fat infiltration   Probable colitis Several recative LNs at RLQ mesentery  mild fatty liver  Scanty amount of ascites  Other abdominal solid organs are grossly intact  Imp  Colitis at ascending colon Rec  Clinical correlation ,영상의학과
80,예방접종 후 mri촬영 가능 한가요 ,안녕하세요 고등학생 아이가 이번에 화이자 차 예방접종 을 맞는데요  일 뒤 뇌 mri  조영제  예약이 되어있는데 병원 상담선생님은 상관없다고 하시는데 그래도 걱정이 되서요 상관없을까요 ,영상의학과
81,MRI 판독 중에 초음파를 다시 보는 이유가 뭘까요 , 살 여아인데 얼마전에 신경외과에서 CT와 MRI를 찍었고 성장성골절이라고 들었습니다  MRI 판독 결과는 한달 후에 나온다고 한 상태인데 병원에서 전화가 와서 MRI 영상을 검토하던 중 정수리쪽에 뭔가 보인다고 한달 후 내원할때 일찍 와서 초음파를 한번 보자고 하시는데 이유를 말씀 안해주시니 답답하고 속이 타들어 갑니다  뭐가 보인다는 것인지 급한 것은 아니라고 하시는데 도대체 왜 초음파를 또 보는건가요 ,영상의학과
82,이거 해석좀  ,영상의학원에서 ct를 찍었는데 소견서가 있네요   근데 뭐라고 써있는건지 해석 좀 부탁드립니다 ,영상의학과
83,허리 엠알아이 의학용어 판독 부탁드립니다 , L    protruded disk  Lt  far lateral zone      L    protruded disk  Rt  far lateral zone      L  s  bulging disk with annular fissure    mild compression of thecal sac    spondylolytic L  both  spondylolisthesis L  on s   mild    mild neural foraminal stenosis at both L    L  s   어느정도 이해가는데 좀더 꼼꼼히 알고 싶어서 부탁 드려봅니다   미리 감사해요 ,영상의학과
84,국가건강검진 흉부촬영,척추측만증 있나 확인하는 거 어렵나요  아무래도,영상의학과
85,갑상선 초음파 결과 암일까요  판독좀 부탁드려요,Heteroegeneous echotexture with nodular change  mutiple calc과 함께 Rt  Lobe에 hypoechoic nodule like        mm  with multiple calc과 lsthmus to Lt  Lobe에 isoechoic nodule like      mm  with multiple calc ,영상의학과
86,복부 조영제ct,대변에서 미세 기름띠가 있습니다  달전 복부조제 ct를 찍어서 이상없다 소견 있었는데   몇일전부터 기름띠가 있어서요    췌장담낭이 이상있음 그렇다고도 하시고 무서워지네요  대변기름띠  달전 ct이상소견없음 췌장이나 당낭 문제는 아니겠지요   다이어트약 안먹구요 별안간 그래서요  ,영상의학과
87,허리디스크와협착증질문드립니다,    년경 한번 현미경 수술후 허리     디스크와 협착증에 퇴행성까지 왔습니다   S 아래부위도 안좋구요 허리굽힐때와 허리 힘쓸때 허리요통이 짜증이 날정도로 옵니다 오른쪽 뒷다리 당기는것도 조금 있구요  신경외과 처방받은약도 먹어보았지만  통증조절은 그때그때 달라요    다시 한번 재수술로 디스크가 퇴행과협착 와서  허리를 잘못잡아주니 통증이 지속되는거 같다구  간격마디도 좁아진상태구요 허리    유합술로 진단을 받았습니다  지방이지만  곳 병원도 다 핀박는수술을 조심스럽게 권유받았습니다  그동안 주사시술 및 한방치료 할건 수없이 다 해봤습니다    미국골프선수 형님은 핀 박고 골프우승했다고 사례도 들더구요     서울도 시국이 시국인만큼 코로나  단계이지만  서울로도 가서 진료받아보니 시술은 더 이상은 확률이 떨어진다하여 핀 유합술을 권유받았습니다  돈은 벌어야 먹고사니 빨리치료해서 일도 해야하구요 수술들 후기들은 보니 나이   대에 집안에 가장이지만  끝판왕 유합술을 생각하니 무섭고 두렵긴 하네요  정성이담긴 조언 부탁드릴께요  ,영상의학과
88,간초음파초음파,제가 학생인데 내일 간초음파 검사하러갑니다 근데 제가 담배를 피는데  간초음파검사할때 니코틴 같은거 나오나여  정말 궁금합니다 ,영상의학과
89,스트레스 엑스레이,스트레스 엑스레이랑 부하 방사선 검사랑 같은건가요 ,영상의학과
90,복부 CT 검사를 받았는데  부신에 혹이 있다고합니다 ,CT 검사 결과  Left adrenal nodule     mm  라는 결과가 나왔어요  그래서 정확한 검사위해 PET검사를 하자고 하는데    심각한건가요  여긴 해외이고  너무 무섭네요    ,영상의학과
91,전립선 색전술에 대해서 궁금합니다   전북 김제   대후반 남 전립선비대증 ,전립선 색전술  비뇨기과에서는 이 색전술에 대해서 전혀 모르던데 자신들에게는 그런 메뉴얼이 없다고 합니다   그리고 전립선 혈관을 막아서 전립선이 크지 못하게 하는 것을 이해하지 못하고요 그렇게 되면 발기부전이 될 확률이 높다고 하는데  여기에 대해서 설명을 듣고 싶고요 만일 색전술을 한다면 치료 과정과 비용이 어느정도나 드는지 알고 싶습니다 ,영상의학과
92,저희 엄마 췌장암검사를 받게 해드리려고 합니다  양평   대중반 여 내과검진 ,췌장암 가족력이 있어서  걱정이 되어 엄마 검진받게 해드리려구요    복부ct로 진행해도 다 보이나요     검사시간은 얼마나 소요될까요     비용도 궁금합니다,영상의학과
93,등에 지속된 통증을 느끼고 있습니다   용인   대초반 여 등통증 ,등에 지속된 통증을 느끼고 있습니다   검색을 해보니 췌장암이 등 통증과 관련이있다고하여 걱정입니다   내원하여 바로 MRI를 찍어보는게 가장 확실할까요 ,영상의학과
94,뇌동맥류 코일색전술 수술을 했는데 다른분들 후기를 보니 아스피린과 같은 약을 복용하시더라구요 저는 따로 처방받은게 없는데 먹지 않아도 괜찮은건가,뇌동맥류 코일색전술 수술을 했는데 다른분들 후기를 보니 아스피린과 같은 약을 복용하시더라구요 저는 따로 처방받은게 없는데 먹지 않아도 괜찮은건가요 ,영상의학과
95,다리에 동맥 경화가있으면 생기는 증상,다리에 동맥경화가있는거같다 호흡곤란이랑 두통 피곤함 구토 증상이있는데 동맥 경화가 맞을까요  다리에 피도 잘 안통합니다,영상의학과
96,치아교정 중 뇌 mri,어제 서울의 큰 대학병원에서 뇌랑 시신경 mri를 찍었습니다  제가 윗니에는 유지장치중이고 아랫니는 교정중인데요  메탈은 확실히 아니고 세라믹인 것 같은데 중간에 검사받다가 치아교정중이냐고 물으셔서 그렇다라고 했는데 그냥 알았다고 하고   분 아무 문제없이 다 찍고 집에 왔습니다  아직 의사선생님의 정확한 판독은 듣지 못했는데 검사 도중과 검사 후 아무 말이 없었다면 아무 이상 없는 거 맞겠죠   응급실에서 응급으로 찍은거라 저도 깜박하고 미리 말을 못 드렸어요 ,영상의학과
97,건강검진 MRI MRA 뇌CT,  대 인데 건강검진을 합니다 그런데 mri mra  개 랑 뇌 ct  개 골라야 하는데 뭘 검사 해야할지 모르겠어요     한명은 남자인데 스트레스 받거나 체하거나 하면 두통을 자주 겪어요  근데 뇌mra 해본적 잇었구요  한명은 여자인데  한번도 해본적이 없어요 두통을 겪는 스타일이 아니에요    뭐로 하면좋을까요   둘다 뭘 하면 좋을지 추천좀 해주세요,영상의학과
98,MRI 판독 해석좀 부탁드려요   ,해석좀   부탁드려요   ,영상의학과
99,잠 안오는 이유,눈은 뻐근하고 졸린데 잠이 안오는 이유가 뭘까요   잠 자는 시간 패턴이 갑자기 바뀌어서 그런걸까요  ,영상의학과
100,ct 결과판독부탁드려요,안녕하세요  ct결과 해석 부탁드릴게요 감사합니다,영상의학과
101,  살 학생인데요 몇달전부터 계속 어지럽고 왼쪽으로 쏠리는거같은 느낌이 듦니다 mri도찍고 이석증 약도먹고 검사도 해봤는데 아무이상없습니다 어떻,  살 학생인데요 몇달전부터 계속 어지럽고 왼쪽으로 쏠리는거같은 느낌이 듦니다 mri도찍고 이석증 약도먹고 검사도 해봤는데 아무이상없습니다 어떻하나요 공부하는데 계속방해되요  ,영상의학과
102,판독지에 보면 iliac LN들 중 하방 병변만 스캔에 포함되었다고 되어있던데요 인천   대초반 여 MRI판독 ,안녕하세요      써주신 골반 mri 판독지 보고 추가문의 드릴게 있었는데 진료대기중이신 분들이 많은것 같아 시간상 못여쭤보고 올수밖에 없어서 게시판 통해 문의드리게 되었습니다   판독지에 보면 iliac LN들 중 하방 병변만 스캔에 포함되었다고 되어있던데 골반 mri 촬영시 나머지 LN 병변들도 나와야 되는데 짤린건가요  골반쪽 전체 다 나오게 찍었다고 알고 있었는데 그게 아닌건지 해서요   그리고 복부 mri에서 예전에 신장주변에 물이차고  비장비대증이 있으셨는데 괜찮은지를 못여쭤봐서요  어제 말씀해주신것처럼 복부쪽은 자세하게 찍은게 아니라고 하셨는데 간  췌장  신장  부신  비장  위  대장 이렇게 장기들이 전부 나온거는 맞나요   어머니께서 복통 및 간 신장수치가 좋지 않으셔서 결절이라든가 신장주변에 물이 계속 고여있거나 비장비대증 같이 뭔가 영상에 조금이라도 문제가 있다면 정밀검사를 해보고 싶다고 하시는데 자세히 못여쭤봐서요        집이 인천이라 병원과 멀어서 어제 못여쭤보고 온것들 게시판 통해 여쭤봅니다 ,영상의학과
103,정계정맥류 색전술로 재발시 어떻게 다시 치료하나요  부산   대초반 남 정계정맥류 ,정계정맥류를 수술로 해결할지 색전술로 해결할 지 고민이 됩니다   진료받은 비뇨의학과 선생님은  차는 수술하고  차로 색전술 하는게 낫다고 하시면서  색전술을  차로 받으면 재발시 수술은 하기 힘들어진다고 하셨습니다   저는  차부터 색전술을 받고 싶은데  색전술을 받았는데 만약 재발하면  차 치료는 어떤 방법으로 이루어지나요 ,영상의학과
104,가슴 유륜 염증  ,  대 여자 입니다 몽고메리 결절 중 한곳이 오늘 아침에 통증이 있어서 봤는데 흰색 고름  이 있고 고름이 나오지는 않았어요 근데 저녁 때보다 커지고 부어있어요 만지면 아프구요 왜그런걸까요   사진에 노란색 부위에여  ,영상의학과
105,머리 MRI 사진 좀 봐주세요 ,안녕하세요   오늘 MRI 사진 찍은게 나왔는데 아직 의사 선생님 상담까지  일이나 남아서  먼저 여기에 여쭈어보려고요   하루에도 몇번씩 머리가 자꾸 어지럽고 아프고 그래서 병원에 상담받고 MRI찍었거든요   혹시 문제되는게 있을까요  제가 의사선생님과 상담할때 어떤 걸 여쭈어 봐야될까요   부탁드리겠습니다   감사합니다 ,영상의학과
106,뇌 MRI결과 질문,아래 저희 아버지 뇌 MRI 사진 결과에 대해서 자세한 설명 문의드립니다  영어사전으로 검색해보았는데 뜻 유추로는 의학적용어 찾기가 어렵기도 하고  의사선생님은 그냥 고혈압 환자라면 가능한 상태이고 현 진행되는 병변은 없다고 하시는데   과거 지나간 출혈이나 뇌졸증 같은게 얼만큼 심했던것이었는지 현상태가 궁금합니다 ,영상의학과
107,BRAIN MRI 판독  설명해주세요 ,BRAIN MRI  CE  Axial sagittal TIWI  axial T  WI  axial T  FLAIR  and axial SWI with contrast enhanced  D MPRAGE TIWI  axial coronal sagittal  were obtained  C I   Headache and right retroorbital pain   No definite abnormal signal intensity including large territorial infarction  hemorrhage  abnormal mass or enhancing lesion in the cerebrum  brainstem and cerebellum  No considerable hydrocephalus or brain atrophy   Probable Rathke cleft cyst  Probable pineal cyst  Probable choroid plexus cysts in both lateral ventricles         Conclusion        Probable R athke cleft cyst  Probable pineal cyst  Probable choroid plexus cysts in both lateral ventricles    검사기록지 내용입니다  그래서 저 세개중에 하나라는 건가요  세가지라는 건가요  의사는 그냥 뇌하수체 물혹이에요  한개에요   년후에 정기검사 합시다  이게 끝이던데      증상은 고질적인 두통입니다  눈알을 뿌리채 파내는 것같고 뒷골을 말뚝으로 내려 찍는거같아요    ,영상의학과
108,Mri에서 필러나 불법이물질이 극소량으로 퍼저있으면 안보이나요  ,Mri에서 필러나 이물질이 극소량으로 퍼저있으면 안보이나요  ,영상의학과
109,두통 구토 때문에 못 살겠어요  ,한    년 전에 두통이 너무 심해서 거의 몇주내내 아프고 심한 날엔 구토도 하고 일상생활을 할 수가 없었어서 mri와 ct 검사 다 해봤는데 아무 문제가 없었습니다 그때 당시에 그렇게 힘들게 지내다가 최근까지 괜찮았는데 한 일주일 전부터 다시 그 증상이 돌아왔어요   매일 아침에 눈 뜨면 그때부터 두통이 시작되고 물만 먹어도 속이 안좋아서 다 토해내고 눕지도 서지도 못할 정도로 통증이 계속 되서 거의 저녁 쯤에나 한끼정도 식사하고 몇시간 정도 앉아서 소화 시키고 자는데 다음 날이면 두통 구토 다시 반복입니다   눈까지 아플 때도 있어요   사는 게 힘들 정도로 계속 아프니까 어떻게 해야 할지를 모르겠어요   이유가 뭘까요   어느 병원을 가야 할까요   ,영상의학과
110,인대파열 엑스레이로 나오나요 ,엑스레이만 찍었고 엑스레이 보시더니 인대 두개가 끊어졌다고 합니다    엑스레이로 봤을때 이렇게 끊어진게 보이면 수술하셔야한다고 수술을 권하셨습니다  수술해야하는 인대가 있고 수술하지 않아도 되는인대가 있는데 저는 수술해야하는 인대가 끊어졌다고 하시면서 다른 방법이 없다고 하십니다    혹시 과잉진료일 수 있나요    Mri는 입원후에 찍자고 하셨습니다,영상의학과
111,폐 ct 판독지 해석 부탁드려요,기존 검사결과와 사이즈가 크게 바뀌지 않았다  정도로 보입니다  약어를 포함한 정확한 해석 부탁 드립니다    Conclusion  Clinical Information     r o lung nodule  RML about    cm       No significant interval change  about   mm sized poorly enhancing well defined nodular lesion in RML   benign lesion more likely than malignancy   Rec  F U,영상의학과
112,MRI 관해서 물어봅니다,제가 등쪽   척추  를 MRI 찍는데요 찍었을때 제 몸속에 있는것들을 볼 수도 있나요 ,영상의학과
113,정개정맥류가 오른쪽에 있는데 사타구니 주변 발열  얼얼한 통증 등이 있습니다   경기   대중반 남 정계정맥류 ,정개정맥류가 오른쪽에 있는데 사타구니 주변 발열  얼얼한 통증 등이 있습니다   이게 만성 비세균성 전립선염이라고 생각하여 계속 약을 먹었는데  낫질 않어서 정개정맥류 때문일수도 있어서 문의드립니다   색전술 수술비용   보험 및 실비 보험적용 되는지요  재발가능성도요 ,영상의학과
114,정계정맥류 색전술은 방사능이 많이받는다고 하는데 그렇는지요 색전술이 안전한가요  경남   대중반 남 정계정맥류 색전술 ,정계정맥류 색전술은 방사능이 많이받는다고 하는데 그렇는지요 색전술이 안전한가요 재발가능은 없는지요,영상의학과
115,아랫배가 아프고 오른쪽고환윗쪽과 혈관이 심장뛰는듯한 느낌이 듭니다  대구 달서구   대초반 남 정계정맥류 ,교수님도 서서히 나을꺼라 하시는데 저는 너무 걱정이됩니다  주변에서 혈관 중간을 절단 하고 다시묶으면 격한 운동을 못한다는 얘기를 들었는데  운동을 좋아해서 이런얘기를 들으니 더걱정되고 잠도 못자고 있습니다  통증은 아랫배가 아프고 오른쪽고환윗쪽과 혈관이 심장뛰는듯한 느낌이 듭니다  이런통증이 일주일이상 가능 경우도 있나요 그리고 치료될수있을까요   혈관을 절단하게 되면 격한 운동을 못하는 지 가 궁금합니다 군대여서 마음대로 병원도 못가고  불안해서 여기라도 물어봅니다 답변 부탁드립니다,영상의학과
116,ct 상 fnh라고 했는데 왜 mri를 찍으라고 하는 것인지요   화성시 동탄   대중반 여 FNH문의 ,안녕하세요        간염은 없으며  간 수치는 정상 범위내 있음   년전 건강 검진 결과   간내 작은 낭종 소견  초음파   추적 관찰 권유받음  올해  월 건강검진 결과   간내 작은 낭종 및 가짜병변 또는 양성 결절로 확진 위해 ct 검사 권유받음  결절 크기      cm    년  월 아주대 ct 검사 후 fnh 소견 받음   ct상    cm       개월 후 fnh 크기 변화와 mri 하자하심    개월 동안 마음의 병 얻을 듯 해서  민트mri 예약함   질문   ct 상 fnh라고 했는데 왜 mri를 찍으라고 하는 것인지요   ct와 mri결과가 다를 수 있나요   대체로 어떠한지     mri를 하면 fnh 확진가능한지요   조직검사를 할까봐 무섭네요   ct상 wash out 소견이 없으면 간암은 아니겠지요    이런저런 글을 보다가 알게 되었습니다   감사합니다 ,영상의학과
117,아버님이 혈뇨 의심증상이 있어서 진료를 받았는데   MRI 관련 질문이 있습니다   경기도 안양   대중반 남 MRI ,안녕하세요  올해  월 말  아버님 소변에서 진갈색의 혈뇨 의심증상이 있어서 종합병원 비뇨기과에서 진료를 봤어요  CT 및 방광내시경  혈액 소변검사를 했지만 큰 문제는 없었구요  다만 CT 결과는     a    cm indetetrminate hyperdense lesion in left kidney  DDx   Hemorrhagic cyst   Non clear cell RCC     No evidence of sinus invasion  vein thrombus or metastasis in the abdomen and pelvis   의견  Hemorrhagic cyst 와 Solid tumor 감별을 위해 Kidney MRA 시행을 권장합니다    판독지상 신장MRA 권유라고 명시된 거 같은데 검사안내지엔 신장MRI라고 되어있어서요  보통 신장MRI 검사라는 게 실상 신장MRA였던 걸까요      신장MRI라도 일반적인 복부MRI처럼 복부 전체를 훑어봐주나요   신장MRI이니 복부 타 부위에 아주 큰 문제가 없다면 신장에만 국한돼어 영상의학과에선 판독하는 편인가요   고견 부탁드려요,영상의학과
118,자궁선근증 진단을 받았는데요   생활에 불편은 없는데 하이푸치료가 꼭 필요할까요   강동   대후반 여 자궁근종 하이푸 ,자궁선근증 진단을 받았는데    생리통이 심한편도 아니고  다만 생리때 첫날만 양이 좀 심하게 많은거 말고는 딱히 생활함에 있어 불편함은 없어요  이 상황에서 하이푸치료가 꼭 필요할까요      하이푸치료가능하다고 진단받은상태   이대로 그냥 살아도 큰 지장없다면  굳이 치료를해야하는지 궁금해요  당장 불편함도 없는데  방치하면 자궁적출까지 해야할수도 있다고도 하는데 생활이 불편해지고 통증등이 심해지면 그때  치료해도 괜찮나요   그리고 하이푸시술 후 석회화가 무조건 되는건가요  석회화된 부분에서 다시 재발할 경우에는  레이저가 통과하지 못하니  치료방법은 적출밖에 답이없는건가요,영상의학과
119,근종 센티정도인데 적출을 권하네요  전남 장성   대초반 여 자궁근종 하이푸 ,  년전 수원살때 김OO 선생님께 진료받은적 있습니다   지금은 전남지역에 살고있는데요 검사후 바로 하이푸시술 실시하는건가요   아님 몇차례더가야되는건가요   교통편이 너무나 안좋아서 몇차례 외래진료받아야 되면 고려해보려고요,영상의학과
120,  년도에 정계정맥류 색전술을 받았는데 얼마전 증상이 다시 나타났고 재발된 듯 합니다   인천 부평   대후반 남 정계정맥류 ,   년도에 정계정맥류 색전술을 받았습니다  얼마전 어깨에 문제가생겨 mri 검사를 받았는데  검사중 음낭에 약간의 통증이 있었습니다  이후 이틀뒤 정계정맥류 증상이 다시 나타났고 재발이 된듯합니다 백금코일이 mri 반응을 한건지 궁금하고 정확한 검사를 하고싶지만 해외에서 업무중이라 귀국까지  개월 남았습니다 불안한 마음에 글을 남깁니다,영상의학과
121,Mri찍는데 네일팁 떼야할까요,뇌쪽 찍는데 조형제 그거 맞는다고 했고 손에 데싱디바 네일팁 파츠 없는거 붙혔는데 상관 없을까용  ,영상의학과
122,뇌출혈에 대해서요,어떤 사람들 보면 어디에 부딪쳐서 뇌출혈이나 뇌경색으로 죽었다는 소식이 들렸어요  나이가 많이 들면 젊은시절보다 뇌를 크게 부딪치거나 그러면 젊은 사람들보다 뇌출혈 생길 확률이 커지나요  아니면 나이와는 크게까지는 관련은 없나요  ,영상의학과
123,mri 검사결과지,영어로 써져있는부분 해석 부탁드립니다,영상의학과
124,도수치료를 받았는데 나아진건가요  엑스레이 찍을때 전사진은 정면을 본사진이고 후사진은 뒤로 제낀 후 찍은 사진으로 보여줘서    나아진거라고 하,도수치료를 받았는데 나아진건가요  엑스레이 찍을때 전사진은 정면을 본사진이고 후사진은 뒤로 제낀 후 찍은 사진으로 보여줘서    나아진거라고 하는데 그냥 고개를 뒤로 젖혀서 그런거 같거든요   턱도 대칭적으로 변하고 거북목도 나아졌다는데  맞나요 ,영상의학과
125,유방초음파검사를 하러 가야하는데 컨디션이나 복용 약과의 관련성이 있을까요 ,지금 계속 컨디션 저하로 감기약도  주간 복용하고 있으며 허리디스크 통증으로 약복용중이며 위염약도 복용중입니다 몸상태가 많이 안 좋은데 유방외과 검사일이 내일이라 유방초음파 검사 받으러 가야할지 고민입니다 이런 약을 복용하는 상태와 이런 컨디션 난조가 검사에 영향을 줄까봐 걱정입니다 괜찮을까요 ,영상의학과
126,뇌 MRI 판독지 해석좀 부탁드립니다,No acute infarction  hemorrhage  space occupying mass in cerebrum  cerebellum  brain stem  ventricles  and extra axial space  No abnormally enhancing lesion in brain parenhyma and meninges on post Gad T WI No significant brain atorophy  No hydrocephalus  On MRA  no evidence of significant stenosis or aneurysm ,영상의학과
127,정계 정맥류 수술 및 회복 질문입니다  춘천   대초반 남 정계정맥류 ,정계 정맥류가 있고 고환에 미세 석회가 있다고 진단을 받았습니다  통증때문에 정계 정맥류 수술을 받는다면 수술시간과 회복 시기가 궁금합니다  교대 근무라 쉬는 기간이 마땅치가 않아 그러는데 어느정도 걸릴까요  답변부탁 드립니다,영상의학과
128,  partial thickness tear of supraspinatus tendon articular side    intraosseous,  partial thickness tear of supraspinatus tendon articular side    intraosseous cysts in humeral head   hypoechoic thickening of proximal PCL   R O ch,영상의학과
129,폐ct 소분절성 무기폐가 뭔가요 ,많이 위험하거나 한건 아니겠죠  ,영상의학과
130,간초음파 검사결과 이게 무슨말인가요  ,mild MPD diltation  이렇게 되어있는데 해석좀 부탁드립니다 ,영상의학과
131,분변검사 CT는 처방전이 없나요 ,검사류는 처방전이 없나요 ,영상의학과
132,무릎 mri    t와    t 차이,무릎 내측 슬관절이 좁아졌다는 엑스레이 나온거보고 mri찍을려고 하는데 mri    t와    t 차이있을까요 ,영상의학과
133,오른쪽 겨드랑이 누르면 통증,  대 여자구요 생리 끝난지는   일정도 되서 생리와는 관계 없는거 같아요 왼쪽은 괜찮은데 무심코 만지다가 오른쪽 겨드랑이 특정 부위를 누르면 살짝 멍든거같은 느낌이 들어요 가만히 있을땐 괜찮고 딱히 부은것도 없어요    주전에 다른이유로 초음파 봤을땐 괜찮았는데 이유가 뭘까요   몇일 있으면 괜찮을까요   ,영상의학과
134,급해요  뇌척수액 검사 궁금해서용,외래로 뇌척수액검사 가능하나요   외래로 mri 찍으면 몇분 안에 나오나요   체택갑니당 제발 빨리 알려주세요     내공  ,영상의학과
