,9,10,11
82,CT 판독 부탁드립니다,CT of Chest  Small   mm  nodule in RML  Small L N s in visible both neck  mediastinum and periaortic region of abdomen  Otherwise  no evidence of definite abnormal finding in visible both lung parenchyme and media stinal structures on this CT   Rec   Clinical correlation ,영상의학과
83,경동맥초음파,고혈압과 고지혈이있고 왼쪽 뒷목이 매일 통증이있고 머리도 심하진않지만 자주아파 경동맥초음파 mri mra를 찍었고 진단서에는 두통증후군입 니다 근데 밑에소견에경동맥초음파 검사상 상기소견이보임 향후추적관찰필요함이라 적혀있는데 문제가없다는얘긴건가요 ,영상의학과
84,다이어트약복용,비엠진정 이라는 식욕억제제와 나머지 체중감량에도움되는약으로 처방받아서먹었는데 효과가없어서 복용중에 의사선생님께서 디에타민만따로 처방해주시고 비엠진정만따로빼서버리고 디에타민이랑같이먹으라고했는데 모르고 비엠진정약에 디에타민까지 먹어버렸어요  토하고싶은데 억지로토도못하고   큰일나나요    이런실수를하다니   각각 반알짜리입니다        ,영상의학과
85,CT결과 해석좀 해주세요,Pancreas head에    cm 크키의 ill defiend mass가 있음  Liver에 이와같은 lesion의 medical portion에    cm 큭의 well difiend cystic lesion들이 있음  Liver에 최대장경    cm 크기의 round non enhancing cystic lesion들이있음 Spleen이     cm으로 커져있음 이라고 하는데 췌장암 진단 받았습니다  담주에 와서 다시 ct찍고 대학병원가서 수술받으라고 하는데 정학히 어떤 상태인지 알고싶습니다 ,영상의학과
86,영상판독 소견,어깨 판독 소견인데요 해석부탁합니다 네모 박스채크한 부분 어떤 내용인가요,영상의학과
87,영상소견서,판독소견서 해석부탁합니다 빨간체크부분 해석부탁합니다,영상의학과
88,강직석척추염을 진단 받았는데,대학병원 류마티스내과에서  년 전쯤에 척추염을 진단 받았습니다  최근 다른 병원으로 옮겨 치료를 받기위해 Mri를 찍게 됐는데 정형외과에선 강직성척추염이 아니라네요    이런경우도 있나요 ,영상의학과
89,영상의학과 판독 췌장혹,신장내과 진료에서 복부ct찍고 영상의학과 판독에서 췌장혹 발견됬다고 알려줬는데 그럼 췌장암은 아닌거죠  영상의학과 전문의가 판독하는거니까 그냥 일반 혹인지 암인지 구별해서 판독해주시지않나요   그렇지않으면 소화기내과 의뢰할거라는데 거기서 그때찍었던 ct보고 일반혹인지 암인지 구별할 수 있나요 ,영상의학과
90,일주일째 체한증상이 사라지질 않습니다  경기 부천   대초반 남 MRI ,현재   살이며 위에 장상피화생 판정받아  년에 한번 위내시경을 하고 있습니다  올해는 지난  월말에 위내시경 시행했었습니다  지난주 토요일 부터 체한증상이 있어서 자주가는 동네내과가서 위염약 처방받아 복용중이지만 체한증상이 사라지질 않습니다  체한증상은 오후에 심해지는거 같습니다  질문    저같은경우 상복부 mri를 찍어보는게 좋을지     아니면 다른검사를 해야항다면 어떤 검사를 해보는게 좋을까요    질문    사실 제가 신장기능이 약간은 안좋은 상태라 조영제 투입은 좀 껴려지는데 조영제 없이 mri 검사해도 이상유무 판단 가능한지요  참고로 제가 작년  월 건강검진 복부 초음파중 간에 작은 혹이 있다고 해서  민트병원 방문하여  조영제 투입하여 간 mri를 찍어 보았었고 간 mri찍으면서 췌장 신장 부신까지 찍혔던걸로 기억하며 특별한 이상은 없다고 했었습니다,영상의학과
91,MRI 우측발목 검사했는데 결과지 해석좀 부탁드려욤 내공    ,결과지 사진 해석좀 부탁드려요 ,영상의학과
92,뇌손상 증상,안녕하세요 어린 교황입니다 지금 저에게 일어나고 있는 증상이 이상해서 올립니다   정신 줄을 놓고급식실이나 교실에서 잘 기역 하던 내 자리를 못찾을때가 있습니다   하루종일 멍 합니다   내 의지로 조는 게 아닌  갑자기 잠들어 버리고 일어나면 멍한 정신에 마스크에는 침이 가득 나와 있습니다   가끔 가다 친구들 이름도 기역이 안납니다   가끔 침이 세어 나올때도 있습니다  참고로 이 증상은    일 정도 됬습니다 혹시 이 증상들이 뇌손상 징후가 아닐까요 ,영상의학과
93,영상 해석,Both perihilar peribronchial haziness rec  clinical correlatiin,영상의학과
94,mri 판독 부탁드려요,내용 판독부탁드려요,영상의학과
95,신장암 의심 된다는데  ,영상판독지 복부CT  결과입니다 해석 좀 부탁드립니다  많이 안좋은 건가요 ,영상의학과
96,횡격막마사받구 식도염생겼어요,숨쉬기가힘들어서 도수치료선생님이 횡격막을건드린이후부터 밥먹는게 체한것같더니 결국엔 명치 가슴 식도목통증까지와서 약복용중인데  개월째낮진않아요 그런데 오늘도 횡격막좀건드렸더니 아픈부위가 극심하게또통증이 오더라구요 확실히 횡격막이잘못됐구나확신이드네요 이럴땐 어느과로 가야하구 어떤치료를해야할까요 ,영상의학과
97,의학용어 해석 좀 해주세요   , Clinical information  PCA      r o NEC bowel loop   distension    Mild wall thickening of bowel in the distal small bowel of right abdomen   no evidence of intramural gas   no portal vein gas  no loculated fluid collection   R O nonspecific enterocolitis  including NEC  suspected meconium in the descending colon  GB sludges                                                                 Clinical information  PCA       wk ago sono   mild wall thickening of bowel in the distal small bowel of right abdomen   NPO  일째  Improved mild wall thickening of bowel in the distal small bowel of right abdome   R O improved nonspecific enterocolitis  including NEC  R O meconium in the left colon with disffuse bowel gas distension  small amount of ascites  GB sludge                                                                        Clinical information   PCA       R O imprived nonspecific enterocolitis  including NEC on previus US   No significant bowel wall thickening watery bowel content filled GB sludge,영상의학과
98,정계정맥류 진단을 받았습니다   양쪽 모두요  제주 서귀포시   대초반 남 정계정맥류 ,왼쪽은  기  기 오른쪽은 약간있는  기정도로 진단을 받았는데     자위나 성관계를 해도 되나요    알아본 바로는 금욕을 오래하면 통증이 생긴다고         운동을 해도 되나요    축구 배드민턴 조깅       근무중에   분에 한번씩 일어났다 앉았다를 하고 있는데 시간을 더 줄일까요 ,영상의학과
99,mri 급여 횟수에 관해 질문합니다,a 병원에서 뇌신경 mri를 급여로 찍기로 했는데 예약취소하고 다른병원에 가서 진료 받으면 이상이 있어도 급여 횟수가 이미 소모되어서 비급여로 치료받게 되나요 ,영상의학과
100,복부 CT,안녕하세요 오늘 복부ct를 검사했는데 CT 자체가 방서선이 많이 나온다고해서    검사 끝나고 기계에서 내려올때 손으로 큰 본채 집고 내려왔는데 본채 만지면 아무래도 방사선에 더 직접 노출됐을까요  ,영상의학과
101,abdomen suspine 결과 해석,Mild gaseous bowel loops 이게 무슨 뜻인가요    abdomen suspine이면 X ray촬영한건가요  ,영상의학과
102,간검사 ct 판독소견서,아빠가 며칠전에 병원에서 간검사를 받으셨고 의사선생님께서 추가적으로 ct를 찍어보자고 하셔서 찍으시고 결과가 나왔는데 해석 좀 부탁드립니다 그리고 혹시나 건강이 안 좋으신지  어떤 상태인지도 알려주셨으면 합니다 감사합니다,영상의학과
103,메트포르민   , 건강검진 받을라고합니다 국가에서하는 약복용 하면엑스레이 찍으면 안되나요  ,영상의학과
104,전신 mri 질문,뇌졸증 허리디스크 목디스크 루게릭병 이  개를 한번에 알수 있나요  아니면 다 따로해야하나요 ,영상의학과
105,흉추  번  번  번   번 교통사고로 압박골절되어  주가량 병원에 있습니다  엑스레이상으로        번확인이 불가능하다 했다가 일주일후에는,흉추  번  번  번   번 교통사고로 압박골절되어  주가량 병원에 있습니다  엑스레이상으로        번확인이 불가능하다 했다가 일주일후에는 아직덜굳었다고 합니다  흉추       번도 엑스레이로 판독가능하나요 ,영상의학과
106,조영제 투여후 찍은 mri와 투여없이 찍은 mri는 다른가요 ,많이 안보이는편인지 궁금합니다  뇌쪽 ,영상의학과
107,MRA 판독좀 부탁드립니다,안녕하세요  현재 미국에 거주중이고 갑작스러운 청력손실과 어지러움증으로 응급실에 방문하여 MRA를 찍었고 판독 결과가 이렇게 나와있는데요  무슨말인지 잘 모르겠네요  설명좀 부탁드립니다  FINDINGS  In the right anterior circulation  Intracranial ICA  MCA  and ACA appear unremarkable    In the left anterior circulation    ICA cavernous segment near anterior bend has appearance of tiny about     mm outpouching pointing inferiorly  series   images         of doubtful significance    ICA supraclinoid segment distally has appearance of tiny about     mm infundibulum like outpouching pointing posteriorly  series   images         of doubtful significance  Intracranial ICA has no stenosis  MCA  and ACA appear unremarkable     In the posterior circulation  Intracranial vertebrals appear unremarkable  left vertebral is mildly dominant  Basilar artery and PCAs appear unremarkable    IMPRESSION  No significant abnormal finding of the major head arteries  including no significant stenosis or occlusion of the major intracranial arteries  ,영상의학과
108,엑스레이 방사선 피폭 질문,설비 관리자입니다  엑스레이 전원 차단 후 튜브 케이블 교체를 하였습니다 튜브는 안만지고 케이블만 교체했는데 손바닥에 간지러움이 있습니다 전원 오프 후에도 내부 방사선 잔류가 있나요  피폭 검사하는 병원이 있나요  검사 비용 보험 청구될까요 ,영상의학과
109,CT 결과 해석 부탁드립니다,건강검진 복부 초음파중에 간에 혹이 발견되어 추가 CT 촬영하였습니다 그리고 결과가 좋지않아 추가로 대학병원가서 진료받으라고 하셨는데요 소견서 해석좀 부탁드립니다  ,영상의학과
110,무슨뜻인지알수있을까요 ct결과입니다,오늘자궁ct를찍었는데 무슨뜻인지알수가없네요,영상의학과
111,전립선비대증에 색전술 할 수 있을까요   대구   대초반 남 전립선비대증 ,최근 전립선 비대증 판정   Psa     용량   ml 라 약은배뇨와 방광민감약 처방으로 치료중입니다     년 전부터 야간에    회 소변을 보기 워해 깨어 화장실을 갑니다   최근 약복용은 호전의 기미는 있지만    회 소변보고 잠을못자고   부작용으로 현기증  시야흐림과 변비로 고생이 많은데  색전술이 적용될까요   아님 용적을 줄이는 약을  년정도 복용해 보는게 좋을까요   약 부작용이 걱정되어 색전술을 적극 고려중입니다   추가로  psa는 최근 검사하였으므로 당일 입원하여 사전검사와 오후 늦게 시술하고 다음 날 퇴원할 수 있을까요    실비보험은 통원은   만 한도로 입원처리해야 되는 사정도 있구요  안될경우 사전검사는 통원으로 시술은 당일입원으로 처리해주시는지도 궁금합니다 ,영상의학과
112,고혈압 MRI 조영제 괜찮나요 ,저희 할머니가 췌장에 혹때문에 MRI 조영제를 검사하기로 했는데 부작용이 은근 많다고 해서      대시고 고혈압이 있으신데 조영제 사용이 괜찮을까요 ,영상의학과
113,정계정맥류 열감이랑 통증이 지속되고 있습니다  어떻게 치료해야 할까요   송파   대초반 남 정계정맥류 , 년 전에 종합병원에서 검사를 받고  기에서  기로 가는중이라고 들었고 얼마 안 있어 병원에서 다시 검사를 받고  기라고 진단을 받았습니다   정자상태가    에 못미친다고 들었고 운동도 그냥 하면 된다고 지금은 수술도 시술도 필요 없는 상태라고 얘기를 해주셨습니다   그래서 그동안 그냥 지냈고 통증도 거의 없었고 불편감도 일상생활에 지장이 전혀 없게 지냈는데 최근에 통증아닌 통증 과 열감이 느껴지고 이젠 오른쪽에도 그런 증상이 느껴져서  지인 추천으로 서울에 있는 병원에서 검사를 받았는데 왼쪽은  기  기 오른쪽은 약간 있는정도로  기라고하고 정자상태는    정도라고 하더라고요   지금은 왼쪽은 증상이 생겼다 없다 하는데 오른쪽은 열감이랑 통증이 계속 지속되고 있습니다   오른쪽이 더 안좋거나 더 아플 수도 있는건가요   고환위축은 아직 없다고 하고 수술을 권유 받았습니다   지금 제 상태에서 어떻게 방향을 잡아야 할까요 ,영상의학과
114,mri 촬영후 미핀독으로 기다리구 있어요,머리가 칼로 찌르는듯한 통증이 지속되어서 다니던 회사두 퇴사후 어렵게 mri를 촬영하였습니다 교수님이 아니라서 자기는 판독이 어렵다구  월 중순까지 기다리구 있습니다  번 혈관이 신경을 누르구 있다는데 저는 여러가지로 기다리면서 겁두 나구 아무런 소득이 없는 체로 기다리구 있습니다 수술을 해야할지 약으로 치료해야할지 자기는 모르겠다구 하네요 왠만하면 머리는 수술하고 싶지 않은데 변명도 모른다구 하시네요 막막하구 초초하기만 합니다 병명이라도 알수 없을까요 그저 답답하기만 합니다,영상의학과
115,대학병원 급여로 뇌 mri 촬영하는데,일단 선불로   만원이 나왔는데 검사 결과 이상 없으면 비급여로 전환되고 돈을 더내야 하는건가요 ,영상의학과
116,MRI MRA 판독지 해석부탁합니다,뇌동맥류 및 왼쪽반신 힘빠짐으로 찍엇는데 문제없나요 ,영상의학과
117,상급병원 뇌 신경과  비급여 mri 질문합니다,   이번에 mri 급여로 예약이 되어있는데 보험 특약 때문에 그러는데 예약 취소하고 의뢰서 없이 다시 가서 진료 후 촬영하면 비급여로 가능한가요      비급여로 촬영했는데 이상이 있으면 급여로 전환되나요   감사합니다,영상의학과
118,뇌죄상 뇌피멍 ,일요일 오전   시   분 경 남편이 중환자실에 입원했습니다 외상성 뇌출혈이고요 계단 반층에서 떨어졌어요 정확히 본 사람이 없다 합니다  응급실에서 ct와 x 레이에서 뇌출혈과 안와골절  두개골 골절이 발견되었고요  오늘은 MRI를 찍었고 골절은 걱정없고 뇌가 쪼그라들었고 피는 고이지 않았다합니다  다만 뇌에 피멍이 들었다고 합니다  뇌출혈은 토요일 ct에서 멎었다 했고요  골절부분도 걱정없다면서 수술은 필요치 않다고 합니다  담당의사님이 남편의 상황은 좋은데 계속 나쁜 예시를 들더군요  뭣도 모르는 제가 겁이 날 수 밖에 없었고요  그러면서 하는 말이 일주일 정도는 중환자실에 있어야 한다는데  집에 돌아와서 남편 남동생 즉  서방님이 아무리 생각해도 일주일을 중환자실에 있을 필요있는가 하더군요 저도 집에 와서 정신 차리고 보니 일리있는 말이더라구요 남편이 물도 마시고 식사는 내일  말도 잘하는데 겉보기엔 괜찮은데 서방님 말로도 굳이 중환자실에 있어야만 경과가 좋아지냐는 말을 하고요  일반병동에서도 간호사님이 있고 중환자실처럼 전담이 있는 건 아니겠지만 위급한 상황 또는 필요한 검사가 있다면 당연히 할 수 있겠죠  제 생각이나 서방님 생각이나 괜히 중환자실에 입원을 지속하는 게 아닌가 하는 그렇지 않다면 죄송하지만  어쨌건 지금 상황 자료하나 없지만 이 일주일을 중환자실에 있어야 하나요 ,영상의학과
119,목 허리 아픈데 사진 한번에 찍히나요 ,신경외과 가려고하는데 보통 처음가면 사진 찍잖아요 엑스레이는 따로 찍어도되는데 MRI나 CT찍게되면 한번찍어도 저렴해봐야   만원대인데 부담되서요 허리랑 목 같이나오게 사진 찍을 수 있나요 ,영상의학과
120,폐 CT 결과지 해석부탁드립니다,결과지 무슨 의미인지 해석 부탁드려요 ,영상의학과
121,흉막비후들  기관지염의증 소견으로 추적관찰 및 상담 요함,직장에 제출하기위해 일반건강검진을 받았는데요 기타흉부질환의심으로 위에 저 내용이 기입되어있어요 무슨말인가요  다시 x ray 찍어볼 정도인가요 아니면 별거 아닌건가요  의사 쌤들 알려주세요 ,영상의학과
122,위조영술 정확도 질문,안녕하세요 문의드립니다   올해 건강검진 남은 일정이 얼마 남지 않으상황에서  위내시경 예약이 꽉차서 조영술로 받으려 하는데요  당연 내시경보다 정확도가 떨어지겠지만    질문 그래도 어느정도는 판별을 할수 있는것인지요     질문 아예 검사를 받지 않은 것 보다는 옳은 선택이겠는지요 ,영상의학과
123,펩시노겐 검사결과 판독이요 ,위산 관련해서 펩시노겐 검사 받았습니다  결과 해석 부탁드립니다,영상의학과
124,MRA 판독문 해석 좀 해주세요,Tiny outpouching lesion in Lt  MCAB     mm  annotated  with lateral projection    aneurysm junctional dilatation,영상의학과
125,MRI에서 출혈,지주막하 출혈 mri인데 혹시 이 mri에서 출혈 보이나요  보이면 어딘지 알려주세요    ,영상의학과
126,하행결장에 대한 CT결과인데 내용 좀 알려주세요,CT결과인데 내용 좀 알려주세요  다음주 대장내시경 예정인데 어떤 상황인지 알고 싶어요   About    x    sized pseudokidney like diffuse wall thickening mass lesion at left descending colon of L  level  esp      H direction  other intra abdomainal and pelvic organs are unremarkable  No ascites or LNE   Colon Ca with pericolic extension at descending colon  suggestive ,영상의학과
127,복부초음파로도 멍울이나 혹 같은 것이 보이나요   경기도 군포시   대후반 여 복부초음파 ,안녕하세요   복부 초음파로도 복부림프종의심되는 작은 멍울이나 혹 같은 것은 보이나요   가장 정확한 것은 복부ct밖에 방법이 없나요   mri로도 잘 보이나요   걱정스런마음에 문의드립니다 ,영상의학과
128,초밥이 무한대로 들어가는데요,엑스레이를 찍어도 위가 그렇게 막 크지는 않대요 그럼 초밥이 어디로 다 들어가는거죠 ,영상의학과
129,해외에서 촬영한 MRI 판독 부탁드립니다 ,해외에서 머리 MRI를 촬영하였는데요 설명도 안해주고 영어로만 된 종이를 줍니다   혹시 위급한 병인지 아니면 정상인지 확인해 줄 수 있으신가요   The brain parenchyma is normal in signal with no evidence of hemorrhage  midline shift  hydrocephalus  extra axial fluid  or acute infarction  The ventricles are symmetrical and normal in size  There is no evidence of hemorrhage  midline shift  hydrocephalus  extra axial fluid  or acute infarction  Basal ganglia and posterior fossa structures are normal  The large vessel flow voids are present  The craniocervical junction shows normal alignment and no mass effect  Paranasal sinuses and mastoid pneumatization are normal  is lost with some fluid in the mastoid air cells  Other air structures are unremarkable  The visualized soft tissue structures are within normal limits   이렇게 쓰여있는데 의학용어가 너무 많아서 알아들을 수 없네요  ,영상의학과
130,어떤 부위인가요 ,동그라미 친 부분이 어떤부위인가요 ,영상의학과
131,엑스레이 판독 영상의학과에서 이상없다고 나왔는데 ct찍으란거 과잉인가요 ,비용때문이 아니라  저선량도 아니고 피폭때메 너무 억울해서  환불이라도 받아야 될것같아서요  영상의학과 이상없다고 기록나왔던데 의사가 내보긴 이상하다고 찍으란거 눈탱인가요  저선량도 아니에요 심지어,영상의학과
132,의학용어 해석 좀 부탁드립니다 ,의학용어 해석 좀 부탁드립니다  ,영상의학과
133,그저께 발목을 다쳐서 많이 부었는데 예전에 인대가 끊어진적이 있습니다 병원을 다녀왔는데 엑스레이만 찍고 뼈엔 이상이 없다고 하시더라고요  일후에,그저께 발목을 다쳐서 많이 부었는데 예전에 인대가 끊어진적이 있습니다 병원을 다녀왔는데 엑스레이만 찍고 뼈엔 이상이 없다고 하시더라고요  일후에도 붓기 안빠지고 계속 아프면 mri찍자는데 가격이 만만치않아서   예전엔 초음파 검사로 했었거든요 다른 병원가봐야 하나요 ,영상의학과
134,뿡뿡뿡뿡뿡,밥을 너무 많이 먹는거 같아요 ,영상의학과
135,뇌 뇌파촬영  mri 급여기준 병원비     만원이라는데,대학병원인데 급여인데도 가격이 상당히 비싸네요 찾아보니 비보험 mri가   만원 정도 나오던데 원무과에 이게 보험적용된 가격이냐 물어보니까 그렇다던데 이럴 수가 있나요 ,영상의학과
136,팔꿈치에서 뚜둑 소리가 나요  엑스레이상 문제x ,버스문에 부딪쳐서 정형외과를 갔는데 엑스레이상 금간것도 없고 멀쩡합니다 통증도 없습니다 근데 팔꿈치를 접었다 폈다 할때마다 속에서 뚜둑 소리가 나요 의사쌤은 별말 안하시는데 신경쓰여서요 계속 소리나면 mri 찍어봐야할까요 ,영상의학과
137,Ct장비와 mri장비는,같은건가요    같은기기를 공유해서 사용하는건가요  ,영상의학과
138,건강검진 시 흉부X선 촬영 결과 봐주세요,건강검진 시 흉부x선촬영   국소 결절성 음영이 관찰  저선량 흉부 CT검사를 받으라고 하는데요  질문 그대로에요    검진결과지에  우상폐야 변연부  국소 결절음영   LDCT요 기타흉부질환의심 진단 미정  흉부방사선 추적관찰 및 상담요망   이라고 나와 있는데    검사결과지 처럼 의사와 상담하고 CT찍으라고 하는데요    저는 이십대 후반이고 흡연도 하지 않는데    그래도 찍어야겠죠    제가 거의    주정도 감기가 좀 계속 진행되다가 검진 하는 날은 기침 조금  정도였는데    이것도 영향이 있을까요      너무 무섭네요    지금 임신중인데 혹시나 검사 후에 안 좋은 결과일까봐서요   ,영상의학과
139,ct촬영,제가 내일 심장 위치가 달라서 장기도 위치가 다를수도 있다고 하여 ct촬영을 받게됐는데요  준비할게 있을까요       제가 고 인데요  네이버에 ct촬영에 대해 알아보니까 조영제를 사용한다던데 나이대마다 사용하는 용량이 다른가요    다르다면 청소년은 얼아나 사용되나요       시간이 얼마나 걸릴까요       조영제 부작용이 있다던데    금식해도 부작용이 있을까요       브래지어 착용은 와이어 없는걸로 해야겠죠    ct촬영은 처음이어서 좀 겁이나네요   ,영상의학과
140,X ray CT 차폐 관련하여 질문드립니다,안녕하세요 엑스레이실 같은경우 벽을 납으로 차폐공사해서 방사선 노출안되게 하잖아요  그러면 CT실 같은경우 벽은 당연히 차폐공사 할거고 CT실 천장같은 경우는 차폐공사 따로 안하나요 천장은 따로 차폐공사 안해도 방사선 노출이 안되나요  층에  CT실 있고 바로 위  층에 입원실이 있는데 천장은 차폐공사 안하면  층에 있는 사람은 방사선 노출이 많이 될까요 궁금합니다,영상의학과
141, 년전 무거운 물건을 들다가 허리 중앙부분이 늘어나는 느낌과 고통이 느껴졌습니다  통증이 한달 넘게 이어지며 다리가 가끔씩 저리기도 해서 디스크, 년전 무거운 물건을 들다가 허리 중앙부분이 늘어나는 느낌과 고통이 느껴졌습니다  통증이 한달 넘게 이어지며 다리가 가끔씩 저리기도 해서 디스크를 의심하고 CT도 찍고 MRI도 찍었는데 자생한방병원에서는 디스크도 아니고 원인을 모르겠다고 하시더라구요  ,영상의학과
142,뇌진탕 소견은 CT촬영 없어도 가능한가요 ,안녕하세요   CT 및 MRI 촬영하지 않았는데 뇌진탕 소견을 받을 수 있나요   CT 및 MRI 촬영하지 않았는데 뇌진탕 소견을 받았습니다   이부분을 가지고 보험회사에서 영상 촬영하지도 않았는데 어떻게 뇌진탕 소견을 받냐며    뭐라고 하네요   뇌진탕 진단은 꼭 영상 촬영해야지만 가능 한가요 ,영상의학과
143,정계정맥류가 오른쪽에도 같이 생길 수도 있는 건가요   광주   대후반 남 정계정맥류 ,안녕하세요   제가 어제 지방 병원에서 양쪽 정계정맥류 진단 받고 문의 드립니다   초음파 검사 하니  기라고 진단 받았습니다   정자검사 결과 비뇨기과에서도 아직까지 건강하다고 합니다   하지만 제가 걱정스러운 거는 주로 정계정맥류는 왼쪽에만 발병한다고 하는데 오른쪽에도 같이 생길 수도 있는 건가요   진단 내려준 선생님은 오른쪽에는 고환 밑쪽에 역류가 발생한다고 하는데 이 경우에도 양쪽 다 색전술 받을 수 있을까요 ,영상의학과
144,복부에 림프종 검사할 때 MRI와 CT 중 어떤 게 더 정확한가요   경기도 군포시   대후반 여 복부 MRI ,백신접종 후 부작용으로 검사 중에 있습니다   복부 검사를 하고 싶은데 이번에 ct를 많이 찍어서 방사선 걱정이 되어 질문 드립니다   복부에 림프종 유무검사시 mri와ct중 어느 검사가 더 정확한가요 ,영상의학과
145,CT만으로 자궁근종 육종 가능성을 염두할 수 있나요   인천 남동구   대초반 여 자궁근종 ,안녕하세요   전반적인 복통으로 응급실에 실려간후 CT를 찍었는데 자궁 근종 크기가 크다고 합니다   병원 협진시 자궁근종  차 변성 이야기를 들었고 암일 가능성은 매우 낮다고 했습니다   진료 의뢰서를 받아 대학 병원에 내원 했고 육종 가능성은 낮다며 CT재판독을 했으나  해당 병원에서도 같은 소견이 나왔습니다      CT만으로 육종가능성을 염두할 수 있는건가요   복강경으로 근종제거수술진행하려고했는데 개복 수술로 변경됐고 조직검사결과에 따라 자궁 적출이 될 수도 있다고 합니다   CT 및 MRI는 추가로 찍을 예정입니다      근종에  차 변성이 일어났을 경우 보편적으로 육종 가능성을 염두하는지 궁금합니다    다른 사람들을 봐도 육종 얘기는 없는 것 같아서요,영상의학과
146,CT랑 에코 결과좀 알려주세요      ,   Normal sized chamber with nomal global LV systolic funcion Relaxiation abn  LV filling     Chronic fracture at proximal shaft of right fibula with residual fracture gap and callus formation      Internal fixation state of right mid to distal tibia with residual fracture gap and callus formation 급해여    제발   살려주세요    ,영상의학과
147,MRI 해석부탁드립니다,안녕하세요  약   일전 직진중에 비보호좌회전차량에 운전석을 박히는 교통사고 후 목이 너 무아파서 mri를 찍었는데 해석요청드립니다  대충 해석은 가능한데 왜 저는 목이 너 무아픈걸까요 ,영상의학과
148,영상 판독지 설명 부탁드립니다,Mri판독문 CONCLUSIONS     Mild edematous change of both breasts  suggesting postop  change  C      Tiny rim enhancing cystic lesion along the fascial plane at Lt lower inner breast  post op change  C    뼈스캔 판독문  CONCLUSION     Newly developed focal uptake in right femur neck since               R O nonspecific bone lesion such as herniation fit      Probable nonspecific bone lesion in right posterior iliac bone  no significant change since                 Otherwise  no definite evidence of bone metastasis   유방암 치료중인 와이프  년차 검사입니다  이상이 없다는것 같은데   정확한 설명 부탁드립니다 ,영상의학과
149,소엽제자리암,안녕하세요 저는 오른쪽 왼쪽 맘모톱을 하여 조직검사를 했어요  조직검사결과 오른쪽은 유관증식증 왼쪽은 소엽제자리암 진단받았습니다  Mri소견으로도 소엽제자리암이 나왔습니다  의사샘께서 맘모톱했던 자리가 아물기 전에 빨리 하는게 좋고 그 주위로  센치 절제하면 되는 수술이라고 걱정마라고 하시면서 수술시 예방차원으로 남은 혹도 맘모톱으로 하자고 하셨어요  수술하려고 수술전 검사 다 마쳤는데  지인이  기였는데 수술하여 조직검사하니  기였다 등 들으니 걱정이됩니다  서울가서 수술을 받아야하는 건 아닌가 싶기도 하고요  Mri결과지도 같이 올립니다  어찌 해야할지 괜찮은건지 서울로 가야하는지요 ,영상의학과
150,mri 질문 추가 내공    이요,mri를 내일 아침  시   분에 찍는데 몇시간 전부터 담배를 피면 안되나요 그리고 체혈을 갑자기 하게 되었는데 그 전날에 담배를 펴서요 혹시 뭐 문제가 되나요   빠른 답변 주세요   ,영상의학과
151,복부ct검사 결과 도와주세요,안녕하세요 복부 ct 결과 받고 건강검진센터 내원했습니다  다른 특이사항은 없고 사진 첨부한 내용과 같이 간에 저밀도 결절 음영 관찰 결과가 나왔는데 검진센터의 담당선생님 이야기는 결과 내용이 명확하지 않고 ct로도 명확히 나오지 않을수있다고 상급 병원에 가야한다고 합니다  너무 불안한데 어떻게 받아들여야 할까요  도와주세요,영상의학과
152, 개월째 미약한 가슴 통증,위 그림과 같이 중앙으로부터 살짝 왼쪽 부분에 통증이 있습니다  통증의 강도는 미약해서 아프다는 느낌보다는 통증이 있구나 하는 정도 입니다  통증은 해당 부위가 움직이거나 하는 등의 자극에 의해서 발생하고 해당 부위를 누른다고 아프진 않고 평상시에도 통증이 없습니다   시작은  개월 전부터였고 역류성 심도염으로 의심되는 상태와 함께 와서 내과에 방문하니 식도염 있을 경우 가슴 통증이 있을 수 있다하여 약먹고 상태를 지켜보자 하였습니다  시작 당시의 통증은 꽤 심해서 아프다고 느껴질 정도였으나  식도염이 나아지고 나서는 통증의 강도도 서서히 잦아들어 지금처럼 통증이 있다는 것만 느낄 정도입니다   그리고 현재 해당 통증 외에는 약간의 빈혈이 종종 발생하는 것이 유일합니다   생활하는데 지장이 있을만큼 아픈 것이 아니라 개의치않고 살고 있는데  개월동안 통증이 있다는건 아무래도 무슨 문제지 않을까 싶어서  이렇게 어떤 질환으로 의심이 되며 정확히 어느 병원에서 어떤 검사를 받아보는 것이 좋은가 싶어서 질문드립니다  일반 내과에서 지난 방문시 X레이나 심전도 검사는 이상이 없었으며 그 외 내과에서 확인해볼 수 있는 것이 없는 것 같더라구요  ,영상의학과
153,뇌 mri 결과 해석좀해주세요,  대중반남자인데요 회사에서 기회가생겨 정밀건강검진을 받게되어 뇌MRI를 받앗는데 결과가 우측측두엽의 작은 고신호강도 병변 처음알게된경우 해당과 진료권고라는 결과받았는데 어떤의미인가요 또한 신경과를가야하는지 신경외과를 가야하는지 알려주세요,영상의학과
154,뇌 mra   경동맥초음파   흉부엑스레이 검사 금식 필요한가요,뇌 mra   경동맥초음파   흉부엑스레이 검사를 받는데 혹시 금식이 필요한가요 ,영상의학과
155,복부 ct 결과 해석좀 도와주세요,비전형적인 간 혈관종 atypical hemangioma  보다는 이 부위에 자주 나타나는 국소적 지방 침착 focal fat deposition  혹은 문맥 portal vein  관류 결손 perfusion dewfect 에 의한 위병변 pseudolesion  일 가능성이 있음   위 결과를 받았는데 어떻게 해석해야할까요 ,영상의학과
