title,content,department
양 갑상선의 다발성 저반향결절과  최,   양 갑상선의 다발성 저반향결절과  최대 rt   cm It lobe    cm complexetechoic nodule      cm     cm 저반향결절  다반점하부위     cm두 결핵 림프장염의 둘레  란 어떤 증상인가요     진료는 어느과에서 받아야 하나요 ,내분비대사내과
말초신경병증 비타민 b   결핍,말초신경병증으로 비타민 b  를 먹어보려고 하는데요  피검사로 비타민 b   결핍인지 알수 있나요  어떤 검사를 하는지   B   결핍이면 하루에 어느정도 용량을 섭취해야 하나요 ,내분비대사내과
갑상선 검사 수치 좀 봐주세요 ,안녕하세요  갑상선 기능저하증으로 신지로이드     mg을 매일 복용한지 몇년 됩니다     여년 전 항진증이 먼저 왔고 항진증 약 부작용으로 방사선 동위원소 치료 후 기능저하증으로  꾸준히 약 복용중입니다  약복용후 별다른 이상 없이 잘 지내고 있는데  몇달 전 해외로 이주하면서  이곳에서도 내분비내과에서 피검사를 받고 약을 처방 받았는데요  피검사 결과가 궁금해서 질문드려요  영어권이 아닌 나라인 까닭으로 의사도 영어를 하긴하지만 좀더 명확하게 설명을 듣고 싶어서  지식인에 도움을 요청합니다   이번에 피검사 결과는 이렇게 나왔습니다  정상범위일까요  그리고 동일한 용량의 약을 처방받아왔는데 그대로 복용하면 될까요   fT       pmol l  TSH         uU ml,내분비대사내과
혈액검사 해석,갑상선기능저하증인데 이 검사지로 혈액 검사로 당뇨도 알 수 있나요   괜찮나요 ,내분비대사내과
소변검사  피검사 했는데 단백뇨 수치가 높으면 어떻게되나요 ,micro albumin urine quan           mg L 참고치  anti microsomal Ab AntiTOP Ab               IU mL 참고치  TSH Receptor Ab TSI TBII              IU mL 참고치   피검사할때 이렇게 나왔는데 이  가지가 소면검사 갑상선검사 이렇게 알고있는데 많이 안좋은건가요   현재 갑상선항진증  당수치랑 혈압이 높다고해서 한달째 당뇨약 혈압약먹고있습니다   ,내분비대사내과
갑상선기능저하증 증상 궁금해요,제가   년도에 갑상선기능저하증이라고 진단받고 씬지로이드 계속 먹었었어요 근데 딱히 낫는거 같지도 않고 그냥 제자리걸음인거같아서 자의로 병원을 안갔거든요 원래 아파서 간것도 아니고 병에 둔감한 편이긴 해요  우연히 생리불순때문에 갔다가 발견된 경우여서 큰 경각심이 없었긴 했죠  근데 최근들어서 스트레스받을 일이 많이 있는데 착각인지 모르겠지만 갑상선부근이 뭔가 뻐근한 느낌이 계속 있습니다 제가 의식해서 그런건지 아님 스트레스 많이 받으면 실제로 증상중에 목이 아픈게 있는건가요  제 증상은 왼쪽 턱 끝에서 내려오는 쪽이 좀 땡기는  침이 원활하게 안내려가는 그런 느낌이 들어서 병원을 가보는게 맞을지 모르겠습니다    세 여자입니다 ,내분비대사내과
갑상선 조직검사 궁금증,갑상선초음파 정기적으로 보고있는데 작년에 안보이던 혹이 보여서 세침검사를 했습니다  결과지확인하니 비정형성 세포가 있다고하네요 병원에서 암인지 아닌지 조직검사를 해보자고하는데 조직검사는 대학병원가서 하는게 맞는건가요 아니면 일반 갑상선전문외과에서 해도되는건지     만약에 개인병원에서 조직검사시 암이라고 결과가 나오게되면 대학병원가서 조직검사를 다시해야되는 이런번거로움은 없는건가요 ,내분비대사내과
당뇨 질문드려요 ,   달전 병원에서 공복혈당      당화혈색소         이 나왔어요  잰 날 전날 밤 스트레스를 많이 받기도 했어요  결과가 좋게 안 나올까봐요   전날 스트레스가 공복혈당에 영향을 줘서 높게 나올 수 있나요     으로  그리고    달동안 배달이나 인스턴트  밀가루  간식 아예 안 먹고 운동하고 그랬어요   참고로 제가 다낭성난소증후군을 가지고 있어요    주 전에 병원에서 공복혈당     당화혈색소    이 나왔어요   제가    달전에 검사한 남성호르몬 수치도 높게 나와서 걱정이 큰데   한 달 뒤부터 케이크나 치킨 이런거 먹어도 될까요  한달에 한 번씩이요   운동도 꾸준히 매일 하고요    내분비대사내과,내분비대사내과
당뇨병과 혈당,당뇨병 환자입니다 혈당이 떨어져서 힘들어 할때 어떤 음식을 먹어야 호전 될까요  시장 갔다가 저혈당을 쓰러지는 사람을 봤습니다    가 와서 혈당을 잿더니    나왔어요,내분비대사내과
갑상선 피 검사 문의,안녕하세요    년도에 갑상선암으로 갑상선    정도 절제하고 방사선 치료는 받지 않았습니다   지금 씬지로이드    mg  일  회 복용중입니다   한달전쯤 피검사 결과가 T                         TSH                    free T                     싸이로글로불린 정밀                지금 복용하고 있는 약 용량이 안 맞는걸까요   싸이로글로불린이 기준치보다 마니 높게 나왔는데 안 좋은건가요   답변 부탁드립니다 ,내분비대사내과
갑상선 질환인데 제로 큐탄 먹어도 되나요 ,현재 갑상선 암진단을 받았는데 제로큐탄 복용해도 상관 없나요  ,내분비대사내과
갑상선기능항진증 몸무게가 꼭 줄어드나요 ,일단 눈은 안 튀어나왔고 안구건조증이 심해요 홍조도 심하고 두통도 심합니다 무기력하고 졸려요 심장박동이 느껴지고 몸무게는 안 줄어들어요 화장실도 잘 가고요  ,내분비대사내과
 년 전에 왼쪽 갑상선에    cm 혹이 있다고 진단 받았는데요  오늘 운동 후에 목을 천천히 도리도리 하면 왼쪽 목젖 쯤에서 뭔가 툭 걸렸다, 년 전에 왼쪽 갑상선에    cm 혹이 있다고 진단 받았는데요  오늘 운동 후에 목을 천천히 도리도리 하면 왼쪽 목젖 쯤에서 뭔가 툭 걸렸다 빠지는 느낌이 들더라구요  혹시 갑상선 혹과 관련 있을까요    세 여성입니다 ,내분비대사내과
혈당 수치좀 봐주세요,  대남성입니다 항상   대를 유지했는데 요즘 살이 이유없이 너무 빠져서 오늘 하루 혈당을 재보았습니다  공복혈당     식후 시간뒤혈당     식후 시간뒤혈당    ,내분비대사내과
인슐린 분비 촉진 약물 부작용,당뇨병 환자가 인슐린의 분비를 촉진하는 약물을 장기간 복용하면  당내성 glucose tolerence 가 생길 수 있나요   만약 생긴다면 어떻게 해서 유발되는지 기작이 궁금합니다 ,내분비대사내과
당뇨환자 한끼식사 당섭취 권장량 질문드립니다 ,당화혈     로 당뇨 확진판정 받은 뒤 재검사 후  형 당뇨판정 받았습니다   확진 후  달째인 지금 당화혈     공복혈당       정도로 관리하고 있습니다  근데 여러가지 식품을 찾아서 먹을때 당이 적게 들어간 음식을 찾아서 먹곤 하는데요  당뇨환자는 한끼에 당섭취 권장량 같은 기준이 있을까 해서 여쭤봅니다   ,내분비대사내과
다이어트 저혈당,안녕하세요   세 남자학생입니다 현재  형 당뇨가 있고 다이어트 중입니다 다이어트중 저혈당이 오면 어떤 음식을 먹는게 좋을까요   저혈당일때 포도당캔디 같은건 좋을까요 ,내분비대사내과
당뇨에 제로칼로리 음료수는 어떤가요  ,안녕하세요  현재 전당뇨 환자로 주기적으로 피검사를 받고 있구요   제로 칼로리 음료수라는게 마셔서 쌓이는 것보다 배출하는게 더 크기 때문에 제로 칼로리로 부른다고 하고  영양성분표에도  보면 당류가    로 표시돼서  거의 하루에 한병    ml 정도 마시는 편인데  이게 정상인 기준으로 괜찮은건지  당뇨 환자에게도 괜찮은건지 문의합니다 ,내분비대사내과
당부하검사 결과를 받았습니다,아래내용이 어떤상태를 나타내는지 아주 궁금합니다 정상인지 비정상인지  비정상이면 어떤 치료방법 있을까요   hba c ifcc   mmol mol        hba c eag   mg dl       hba c  NGSP               ,내분비대사내과
고지혈증 약 처방 받았는데요  우루사랑 이소티논이랑 같이 먹어도 되나요  ,ldl이 높아서 약 처방 받았는데요  주요성분이 에제티미브   mg 로수바스타틴칼슘   mg 입니다      우루사를 하루    mg 먹는데요 이게 담즙을 촉진하는거다 보니 콜레스테롤을 높인다고 스타틴과 병행하지 말라는 이야기가 있던데 맞나요      스타틴이 간 독성을 약하게 나마 유발한다고 들었는데 그럼 여드름약 이소티논과 같이 복용하면 안되나요 ,내분비대사내과
중  남학생입니다  월에 학교에서 학생검진 했는데 당뇨혈당   mm나와서 이번에 재검했는데 공복당뇨혈당  mm 당화혈색소   나왔는데 높은건가요,중  남학생입니다  월에 학교에서 학생검진 했는데 당뇨혈당   mm나와서 이번에 재검했는데 공복당뇨혈당  mm 당화혈색소   나왔는데 높은건가요 그리고  월에는 왜 그렇게 나온건지 이유좀 알려주실수 있을까요  ,내분비대사내과
갑상선 수치 부족,한쪽 눈떨림 증상 때문에 신경과를 내원해서 피검사를 받았습니다  피검사 결과 칼슘  마그네슘  단백질 등 수치는 다 정상인데 갑상선 수치 두가지가 조금 부족하다고 하더라구요  많이 심한 건 아닌데 두가지 수치가 다 부족하다고 하는데   왜 그런 것이며  나타나는 증상이나 갑상선 관련 약을 복용했을 때 몸의 변화 같은 건 뭐가 있을까요 ,내분비대사내과
갑상선 수치 질문,갑상선 피검사 수치 결과를 오늘 듣고 왔는데 TSH가 조금 높다고 하더라구요   근데 그 갑상선 관련 어떤호르몬 두개중에 한개 수치가 낮아서 TSH가 높은거라고 하셨거든요   근데 어떤 호르몬이였는지는 자세히 기억이 안나요  그래서  달뒤에 다시 피검사 해보고 수치가 계속 높으면 검사해보는걸 권한다고 하셨어요   그런데 제가 전에도 갑상선 수치가 높게 나온적이 몇 번 있었는데 그게 항상 갑자기 살이 확 찌거나 할 때 그런 것 같더라구요      제가 다이어트 약을 좀 오래 먹고있는데 약을 안먹으면 다시 살이 좀 확 찌고 그렇거든요    하루만에  키로가 찔 때도 있고   몸무게가 워낙 고무줄이라 조금만 먹으면 확찌고 안먹으면 다시 빠져요   그래서 제가 궁금한건     살이 갑자기 확 찌는게 갑상선 수치에 영향을 주는게 맞나요      다이어트 약이 갑상선 수치에 안좋은 영향을 끼칠 수도 있나요  지금 펜키니랑 토피맥스 복용중입니다 ,내분비대사내과
갑상선기능검사,안녕하세요  갑상선기능검사를 했습니다  TSH      f T       저는 어떤 상태인가요 ,내분비대사내과
갑상선기능저하증   년째 치료중입니다 검사결과가 항상 난소기능 수치와 뇌하수체 난포자극호르몬이 수치가 안정되었습니다 갑상선기능은 정상이나 자가면,갑상선기능저하증   년째 치료중입니다 검사결과가 항상  난소기능 수치와 뇌하수체 난포자극호르몬이 수치가 안정되었습니다 갑상선기능은 정상이나 자가면역염증수치는 조금 높습니다  왜 맨날 염증수치가 높냐 무슨의미냐 그래도 모른다 약먹으라 그래요 자세한 설명 부탁드려요,내분비대사내과
화이자 백신 맞고 난 후,제가 원래 손에 땀이없고 건조했는데 백신 맞은 이후부터 손과 발에 땀이 엄청 많아졌습니다 손이 건조한 편이라서 항상 핸드크림을 바르거나 니베아를 들고다녔는데 백신맞은후부터 손발에 땀이 너무 많이 납니다 핸드폰이나 물건에도 땀이 작은 물방울로 남을 정도로요   심지어 수족냉증까지 있어 죽을 맛이에요 손발은 차가운데 땀까지 나니까 동상걸리기 일보직전입니다  화이자 백신 부작용에 수족냉증과 다한증이 있을까요  ,내분비대사내과
화이자 백신맞고나서 너무몸이 피곤하고 왼쪽으로 누우면 너무불편한데 심근염인가여 ,한 일지났는데 한  시간씩자고 왼쪽으로 누우면 불편증상이 있는데 심근염인가여 원래 심장질환갖고 있었는데 정부에서 하두 백신맞으라고 강요해서 억지로 맞다보니 이런증상이 있네여 이런경우 어디가서 검사해야하구 만약 제가 이상있으면 정부에서 치료비 지원해줘여 어떻게해서 받을수 있나여 그리고 검사비가 얼마쯤드나여 ,내분비대사내과
중학생 혈당 수치,현재 중학생이구요 단거를 엄청 좋아하는지라 부모님께서 걱정을 많이하셨는데 외할머니가 쓰시는 혈당제는 기계로 당을 제보니 공복    정도구요   밥먹고 쟀는데   더라고요 이거 당뇨병인가요  ,내분비대사내과
갑상선약과 위장약 같이먹어도 될까요 ,제가 갑상선약인 씬지로이드와 위장약인 케이캡을 복용 하는데요 둘다 아침 식전에 먹으라는데 같이 먹어도될까요   찾아보니 같이먹으면 안된다고도 하고 상관없다고도 하는데 먹을때마다 고민입니다 어쩔땐 같이 먹어봤다 어쩔땐 삼십분 간경 한시간 가격 뒀다가 먹어보고 하는데 잘 모르겠어요    답변 좀 부탁드립니다,내분비대사내과
갑상선 항진증 검사 했는데 봐주실래요 ,      갑상선기능 정상으로 T       ng dL 참고치          Free T      ng dL 참고치           TSH      uIU mL 참고치             결과 나오셨습니다  감사합니다   갑상선 항진증인것 같아서 채혈 검사 했는데 수치가 정상이 맞나요 ,내분비대사내과
아토피랑 두드러기 나는데 백신 맞아도 되나요,아토피랑 만성 두드러기가 있는데 백신 맞아도 될까요  그리고 갑상선 기능 항진증도 있어요,내분비대사내과
갑상선 양성결절,갑상선결절입니다 작년에 초음파 새침검사해본결과 양성 결절로나왔고 추적검사하자고하셔가지고 다음달에가기로했습니다 악성으로변할수있을까요    그리고결절이랑 피부알러지랑 상관이있는건지  아시는분만답변부탁드립니다 ,내분비대사내과
자가격리 기준,가족이 확진 판정을 받으면 백신 차까지 접종 했는데도 자가격리가 되나요  아님 수동감시자로 분리 되나요 ,내분비대사내과
내분비내과 VS 순환기내과 차이점,내분비내과와 순환기내과의 차이점이 궁금합니다  어떤 상황일때 각각의 진료과목 의사분에게 진료 받는게 맞는지 궁금합니다   코로나 접종하러 가지 않던 다른 내과의원에 갔더니 의사분 프로필에 순환기내과 전문의더라구요  심장 관련 연수도 다녀오신 것으로 되어 있구요   간호사분들에게 순환기내과와 내분비내과 둘 진료 과목 차이를 물어봤는데  분이서 잠시 대화하시더니 자기네들도  차이점은 잘 모르신다고 하더라구요       보통은 동네 내과 의원 대부분 프로필을 보면 소화기내과 전문 의사분이 거의 대부분이고 흐흡기  내분비   순환기  류머티스내과  이런 부분 의사분은 찾기가 힘들어요   큰 병원 가기 전에는 순환기내과나 내분비내과 진료가 필요한 질병의심이 있는 경우 여기  방문하면 좋을 것 같어서 문의해  봅니다 ,내분비대사내과
갑상선수치가     이 나왔는데 위험수치인가요 ,산부인과서 검사를 받았습니다 내과진료를 받으라는데 염려가 돼서요   갑상선 저하증이 되는건가요 ,내분비대사내과
사양벌꿀 많이 타먹으면 공복혈당수치 높아지나요   ,궁금한게 있는데요  질문그대로   공복혈당 수치가 높아질수 있는 원인이 되는지 전문가분들 조언좀 부탁드립니다      사양벌꿀 그리고 장건강 마시는 요구르트 이 두가지 에요,내분비대사내과
갑상선고주파치료,갑상선 고주파치료하면 비용은 얼마정도 나오나요  대략적으로 대충 그리고  차시술후 몇일 있다가  차 시술하나요 ,내분비대사내과
공복혈당이 차이폭이 크네요   ,제가 하루에 건강검진 두번  시간 뒤에 당뇨검사 을 받았는데요  첫검사에서는 공복혈당      한시간 뒤에 받은 당뇨검사시 공복혈당은     당화혈색소는    을 받았습니다  둘 중 어느 것의 검진결과를 신뢰해야하는지 궁금합니다   ,내분비대사내과
혈당체크집계와 당화혈색소수치가 다른 경우,요근래 한달간  아침저녁 또는 식후 시간 집에서 체크하는 혈당은 당뇨에 해당하는 수치가 나옵니다  공복    전후  식후    초중반     며칠전 병원서 했던 당화혈색소는       년전 보건소에서 했던 혈색소는      결론은 혈색소는 정상  혈당계에 의한 매일 체크하는 혈당기준으로는 당뇨인   인데요  이런 경우 어느쪽이 맞다고 보는지요,내분비대사내과
  살 남자 입니다  공복혈당     나왔어요 ,  살 남자 입니다  어머니가 당뇨가 있어서 혹시나 하는 마음에 집에서 당뇨기계로 측정해보니 공복혈당     나왔어요  문제 있는건가요 ,내분비대사내과
갑상선 조직검사받고왔는데요  의사선생님 답변원해요 ,목소리가 쉬어서 갑상선초음파봤는데  센티이상 모양은 불규칙적이고 색깔도 검다고 조직검사 권유하셔서 받고왔어요  염증이나 양성으로 나올확률이 더 큰건지   악성가능성이 커서 검사를 한건지 궁금해서요  아무생각없이 같다가 검사받게되서 자세히 물어보지도못했고 결과는 담주에나 나온다해서 질문합니다  꼭 의사선생님이 답변주시면 좋겠어요 ,내분비대사내과
갑상선 물혹과 호르몬 수치,안녕하세요 저는   살 여대생입니다  요즘 들어 피로감과 추위를 많이 느껴서 혹시 이상이 있나 하고 건강검진을 받았습니다  갑상선 초음파 결과 양쪽에 물혹이 여러개있는데 총   개 정도 있는 것 같다고 말씀하셨고  피검사 상으로 TSH호르몬 수치가     정도 되어 살짝 높은 편이라고 하셨습니다   물혹과 호르몬의 관계가 있을까요    달 뒤 피검사 재검 해보자시는데 그 때 이상없으면 물혹도 괜찮은거겠죠  ,내분비대사내과
갑상성기능저하증 가족력 있으면 어릴 때 부터 나타나나요 ,최근 목이 쉬어서 목소리가 달라져서 병원 가서 검사했더니 그렇다고 해서 약 먹고 있는데 약이 갑상선 제거한 사람들 먹는거랑 똑같은거 먹는다고 약 평생 먹으라고 하시는데 정말 그래야하나요   가족들이 갑상선 암이 많아요 증상들 읽어보니까 유즙이랑 이래저래 제가   살 때부터 갑자기 나타난 증상이 쭉 있는데 십년 뒤에 상태가 나빠지기도 하나요  지금은 약을 이틀만 걸러도 목소리가 많이 쉬어서 불편해요,내분비대사내과
탈모 유전자 검사,제가 수족냉증이 좀 많이 심하고  고등학교 때부터 머리카락이 얇고  숱이 많지 않아서 항상 가슴 한편에 탈모 걱정을 하고 있었습니다  시간이 지나서 지금은 전역을 했지만  군대에 있을 때 체질 개선 많이 하려고 노력하고 유산소 운동도 좀 해보았는데  뭐랄까 그렇게 남들이 말 하는 것 처럼 탈모에 관한 커다란 효과는 있지 않았던 것 같습니다   그래서 이번에 어쩌다 기회가 되어서 유전자 검사를 무료로 하게 되었는데  이와 관련된 검사결과가 있어서 한번 가져와 봅니다   체내 아르기닌에 영향을 주는 유전자에 안좋은 영향인자가 많이 있고  남성형 탈모에 영향을 주는 남성호르몬 조절 유전자 AR   모낭 세포 발달 조절 유전자 HDAC  에 안좋은 영향인자가 쌍으로 다 있다는 결과가 나왔습니다  이 둘의 결과는 가장 위험 단계인 주의 단계로 표시되어 있고     점 만점에 내점수  대한민국 평균점수 로 보면각각                   로 나와져 있네요   그래서 탈모약 복용과 아르기닌 섭취를 좀 생각해보고 있는데  어떤 것 같나요   지금   대 초반 남 입니다  이미 주변에서 너 탈모 아니냐   탈모 조심해야겠다는 소리도 많이 들었고  지금보다 더 늦기전에 가능하면 남은 머리카락이라도 잘 간직하고 싶습니다     만약 정확한 진단을 위해 병원에 간다면 진료를 어디로 보는 곳 으로 가야 적합할까요   좀 의학적인 소견이 필요한 것 같습니다    추가로 요산치에 관한 유전자  개가 안좋은 영향인자를 쌍으로 다 가지고 있어서   하위  퍼센트에 속하는 좀 심각한 수준이네요  얘는 어떻게 관리해야 좋을까요       관련 이미지 입니다    체내 아르기닌     남성형 탈모 관련 유전자    요산치,내분비대사내과
갑상선 고주파 치료 물혹 ,저희 할머니께서 갑상선은 아닌데 목 기도 가까이에    센치 정도 되는 물혹이  개정도 있습니다  그 중  개는 석회화된 것도 있다고 합니다  혹은 있었던 지가 꽤 오래되었고 암은 아닌데 할머니 연세가   세라서 병원에서는 나이를 생각해서 고주파 치료를 권하는 곳도 있고 수술을 권하는 곳도 있었습니다      수술이 나을지 비수술적 방법 갑상선 고주파 치료 이 나을지    수술을 하게 된다면 어떤 후유증이 있을 수 있는지    고주파 치료가 큰 혹에도 효과를 보는지    고주파 치료를 멈추면 혹이 다시 커지는지    고주파 치료는 부작용이 크게 없는지,내분비대사내과
공복혈당 질문 드려요 ,   달전 병원에서 공복혈당      당화혈색소         이 나왔어요  잰 날 전날 밤 스트레스를 많이 받기도 했어요  결과가 좋게 안 나올까봐요    그리고    달동안 배달이나 인스턴트  밀가루  간식 아예 안 먹고 운동하고 그랬어요   참고로 제가 다낭성난소증후군을 가지고 있어요   일주일 전에 병원에서 공복혈당     당화혈색소    이 나왔어요   제가    달전에 검사한 남성호르몬 수치도 높게 나와서 걱정이 큰데   한 달 뒤부터 케이크나 치킨 이런거 먹어도 될까요  한달에 한 번씩이요   운동도 꾸준히 매일 하고요 ,내분비대사내과
갑상선자극호르몬수치가 두달전에는     이엇는데 두달후에     이 나왔는데요 검사받을당시  시간 조금 넘게 자고 검사받은건데 수면부족이 혹시,갑상선자극호르몬수치가 두달전에는     이엇는데 두달후에     이 나왔는데요 검사받을당시  시간 조금 넘게 자고 검사받은건데 수면부족이 혹시 검사결과에 영향을 미칠까요  그대로 진료보지 않고 다시 검사받으면 결과가 다를 수있을까요 ,내분비대사내과
갑상선 항체 검사결과 봐주세요,그레이브스병이 있던 사람이고 예전에 치료는 잘 되었구요  최근 갑상선 항체 검사를 받았고 나온 결과입니다 ,내분비대사내과
피검사상 항진증  증상은 저하증  어떻게 하면 좋을까요   ,병원에서 피검사에서는 갑상선항진증이라고 결과가 나왔는데 갑상선기능저하증으로 인한 점액수종 처방을 받았어요 의사분이 항진증약을 처방해주셨는데 먹었더니 점액수종이 더 심해져서 이게 맞나싶어요    어떻게해야할까요  계속 증상은 기능저하증으로 발현이 되는데 피는 갑상선기능항진증이라 약도 항진증으로 처방해주시는데 어떻게 해야할까요  지금 상태가 점점 악화되는 중이라 너무 힘들어요  답변 부탁드립니다,내분비대사내과
대학병원 진료 의뢰서 질문드려요,제가 개인병원에서 갑상선항진증을 진단 받고 두달째 치료중인데  간수치가 계속 높아 간초음파를 권유를 받았어요   근데 개인병원은 간초음파는 안한다 해서  다른병원 갔는데 안봐준다고 해서 대학병원으로 진료 예약했어요  근데 내분비내과와 소화기내과 두군데를 예약 했는데  기존 병원에서 한장의 의뢰서만 받았어요   두과 다 같은 날에 시간만   분 정도 차이가 있는데  의뢰서 두장이 필요한가요    ,내분비대사내과
세침검사 후,갑상선 전절 수술을 받고 임파선 전이가 의심스럽다고 저번주 금요일날 세침검사를 받았어요     일  괜찮다가 뭐 먹을때 목이 답답해요 누가 목을 조르는 느낌 정상인가요     ,내분비대사내과
요산이 낮으면 치매나 암걸릴 확률이 높아지나요 ,건강검진 요산이  평균        인데  저는    로 낮게나왔습니다      찾아보니 요산이낮으면 암 발생확률이 높아진다는데  정말인가요 ,내분비대사내과
갑상선결절 초음파 봐주세요,병원에서 신경안써도 된다는데 신경쓰여서요   mm인데 전문가님들이 보시기에 어때보이세요 ,내분비대사내과
갑상선 수치,안녕하세요 저희 어머니께서 받으신 건강검진 결과입니다 다른건다정상이신데 중간에 T  수치가 빨간색으로 좀높으신데 약을 드셔야 하는지궁금해서 여쭤봅니다   ,내분비대사내과
뇌하수체 후엽이 손상되면 어떤 현상이 나타나나요  자궁이완이 되나요 ,뇌하수체 후엽이 손상되면 어떤 현상이 나타나나요  자궁이완이 되나요 ,내분비대사내과
Tsh수치가    인데 뇌하수체 선종일 가능성 있나요,검사결과 약간 초과래서 너무 무서워요 아직   대인데 그리고 뇌하수체 선종이 드문 경우인가요     뇌하수체선종 있으면 무증상인데도 수술이나 치료해야되나요  ,내분비대사내과
칼시토닌 수치와 갑상선 질병관련,칼시토닌 수치가 엄청 높은데 수질암이 아닐 수도 있나요  칼시토닌 수치가 높을 경우 수질암 외에 다른경우는 어떤경우인가요   ,내분비대사내과
갑상선검사 질문드려요,  대초반 여자구요 최근에 직장인건강검진했는데 피검사에서 갑상선 수치가 FREE T         TSH        이렇게나왓고 정밀검사해보라고 연락왔습니다  다른병원 내분비내과가서 검사지 보여드리니 피검사와 동위원소검사를 하자고 하셨고 피검사는 그날 바로 했는데 동위원소검사는 예약해둔 상태입니다  검색해보니 보통 초음파를 많이 하던데 전 검사해야한다고 따로 말씀안하셔서요    동위원소검사 예약 종이를 보니 초음파검사가 있으면 초음파하고 동위원소검사 해야한다고 적혀있더라구요 전 동위원소검사만 예약했구요 초음파검사는 안해도 괜찮은건가요     그리고 저정도 수치면 갑상선기능항진증인가요  ,내분비대사내과
갑상선기능항진증 인가요 ,  세 여성입니다   최근  주간 빈혈 비슷하게 심장부근이 훅 꺼지는 느낌이 드는데 그 빈도가 점점 잦아지고 강도가 세지는 것 같구요 온몸에 힘이 없어요 대청소 하고난 것 처럼 축 늘어지고 입맛이 엄청 도는데 많이 먹는다 생각해도 체중은 그대로입니다 심박수도 궁금해서 가만히 앉은상태로 재봤는데  분동안       회 정도 잡혀요  내과는 가볼건데 다른 병원쪽으로 가야할까요    증상에 대해 아신다면 알려주세요  ,내분비대사내과
뇌하수체 터키안 엑스레이 말단비대증, 말단비대증이 의심돼서 내분비내과에서 피검사와 엑스레이를 찍었었습니다   검사결과상 호르몬수치는 정상이라 말단비대증은 아니라고 판정받았는데  두개골 엑스레이 사진에서 뇌하수체 부분 터키안이라고 불리는 부분이 크기가 커서  MRI를 찍어 봐야 한다고 합니다  호르몬 수치가 정상이어도 뇌하수체 크기가 커지거나   다른 문제가 있는 걸까요   답변 부탁 드립니다    ,내분비대사내과
목 부은거 같은 느낌 갑상선,복이 좀 부은 느낌이 들어요 한쪽만 그런데 위치가 갑상선 쪽이라   기분탓인지 아님 병원을 가봐야 할까요 살짝 파스 뿌렸을때처럼 그런 느낌도 나고 침 삼키면 한쪽만 자극이 좀 심한거 같네요,내분비대사내과
유두에서나오는분비물,정확히언제부터인지는 모르겠지만 무심코본 브래지어에 분비물이묻어있는걸보았습니다 약간 노란분비물이였고 오른쪽한쪽에만 묻어있었습니다 찜찜한마음에 유방초음파검사를했는데 이상없었습니다 선생님께서 위장약복용으로 나올수도있다고하는데 역류성식도염때문에 몇달전에    주복용하였는데 그게지금 분비물이나올수있는건가요  현재복용하고있는 약은 혈압약입니다 그외 건강식품 오메가 비타민 효소를  개월이상 계속복용중이입니다 복용하고있는 약들이문제를일으킬수있는걸까요 아님 갑상선문제때문에그런건가요  갑상선검사를받아본적은없지만 갑상선으로 의심되는증상은없습니다 머때문에 분비물이나오는걸까요 ,내분비대사내과
갑상선 문제  ,안녕하세요 사진과 같이 왼쪽 부위에 누르면 통증이 있고  침이나 음식을 삼킬때 통증이 있고  먼가   막혀있는듯한  느낌이 계속 듭니다  이통증이 생긴뒤부터 얼굴에 여드름도 많이 올라오는 거같아요   호흡도 이 통증때문에 약간 거슬린  듯 합니다    올해  월에 피검사 및 갑상선 초음파 검사 했을때는 이상없었습니다   혹시 갑상선에 문제 가 있는건가요 ,내분비대사내과
갑상선 수치 두개만 좀 봐주세요  ,Tsh      Free t      이거든요 제가 갑상선 제거 수술을 해서 갑상선이 없어서 신지로이드    먹고 있는데   월말에 병원 가긴 하는데 요즘 진짜 심장이 미친듯이 세게 뛰고 오한와서 진짜 죽을 거 같은데 백신 부작용이거나 부정맥인줄 알았는데 저거 수치가 진짜 이상한 거고 약 조절 해야 되는거죠    아진짜,내분비대사내과
갑상선 관련검사,혈액검사결과 TSH       Free T      이 나와 걱정이됩니다 어떤관리가 필요할까요 참고로 저는 올해   세의 남성입니다 ,내분비대사내과
혈액검사에서 총 콜레스테롤     중성지방    HDL     LDL    이렇게 나왔는데 약을 먹어야하나요  평소에 HDL은 높아도 상관없고,혈액검사에서 총 콜레스테롤     중성지방    HDL     LDL    이렇게 나왔는데 약을 먹어야하나요  평소에 HDL은 높아도 상관없고 오히려 좋다고 알고있었는데 의사 선생님은      정도가 적당하고 너무 높은것도 좋지 않다하시던데 그런가요 ,내분비대사내과
저혈당 관련 질문 드려요 ,평소 공복과 상관없이 특히 식후에 저혈당    이 자주와서 병원입원 후   시간 당검사를 시행하고 인슐린 내성형 저혈당 진단을 받고 스테로이드 치료 받으면서 괜찮아졌는데  년이 지난 지금 다시 저혈당 증상이 와서요 저혈당 올때 그느낌이 있어서 당보충은 제때하는데 다름이 아니오라 이 질병 희귀 질병이라고 앞으로도 계속 올수있고 그때마다 스테로이드 복용을 해야한다고 하시는데  스테로이드를 제외한 평소 관리법이 있을까요 식사는 작게 자주 하라고 해서 그렇게 하는데도 식후에 저혈당이 자주오네요   ,내분비대사내과
