,3,4,5
87,상처가 좀 파였는데 병원 가야할 까요 ,일하다가 발 헛디뎌서 철판 모서리에 세게 부딪혔는데요    첨에 괜찮은줄 알았더니 정강이쪽 바지가 축축하길래 보니까 피가 흐르더라구여     월 일에 다쳤는데 아직도    파인상처에서는 피가 멈추지 않아요   지금은 조금 아물긴했는데   이거 병원가서 꿰매야 할까요     현재 화수목 물로헹구고 소독약으로    번쓸어내려주고 후시딘바르고 밴드붙이고 생활하고 있어요   피부과랑 정형외과중 어딜가야할까요 ,응급의학과
88,화상 물집 병원가야할까요 ,  일 전에 화상을 입어 물집이 생겼었습니다  화상을 입은 다음날부터 오늘까지 계속 멸균밴드 화상밴드 를 부착하고 있었어요  알아서 물집이 터지고 아프지않아서 뗐는데  이렇게 하얗게 껍질처럼 되어있네요  혹시  병원을 가야할까요 ,응급의학과
89,아기 얼굴  도화상,얼굴이 달궈진 냄비에 닿여서  도화상을 입었습니다 대학병원에 가서 응급처치후 메디폼같은걸 붙이고 붕대를 감아줬는데 너무 대충해줘서 집에오자마자 풀렸네요 다시 피부과에 가서 진료를 보니 상처를 가리지 않고 밴드를 붙이는것이 아기 피부에 더 안좋을거라고 무언가 붙이지 않고  안연고를 수시로 바르며 치료를 하자고 하는데 이런식으로 치료하기도 하나요 ,응급의학과
90,화상,뜨거운햇반 손으로푹 푸다가  네번째손가락 손가락바닥면이  조금 하옇게됨  누르면 쓰라림  혹시 그냥두면 몸에 염증은안생길까요   그냥놔둬도 될까요   찬물로 잠깐 씻엇는데  없어질까요 ,응급의학과
91,손등 화상 흉터,제목 그대로에요   뜨겁게 달군 커터칼에 뎄는데 이게 흉터로 남을까요   ,응급의학과
92,화상 흉터 치료 방법,화상 입은지 꽤 됐습니다 지금 다리 상태가 저런데 원래 피부색으로 돌아올까요    아니면 레이저 치료라던지 그런걸 해야하나요    피부색 원래대로 돌아올때까지 햇빛 피하는게 맞는지까지 여쭈어보고 싶습니다  내공   내공냠냠 글 신고,응급의학과
93,엄지발가락에 상처가 까맣게 변했어요 이주 전부터 엄지발가락이 퉁퉁 불고 진물나더니 터지고나서 푸르게 변하더니 이렇게 까맣게 변하고 딱딱해졌어요,엄지발가락에 상처가 까맣게 변했어요 이주 전부터 엄지발가락이 퉁퉁 불고 진물나더니 터지고나서 푸르게 변하더니 이렇게 까맣게 변하고 딱딱해졌어요 만지면 아프지는 않은데 이거 병원 가봐야하나요 ,응급의학과
94,화상 자국 생겼어요,방금 화상 입어서 자국 났어요 병원가야 하나요,응급의학과
95,화상 보습제,지금  도 화상 입은지  개월 됐는데 그냥 이제 연고는 안 발라줘도 되나요 연고 가격만 한 달에   만원씩 나와서 그냥 보습제만 계속 발라도 되나요 상처 부위는 양쪽 허벅지 크기는 한뼘 조금 더 커요,응급의학과
96,봉합 수술후 카페인,깨진 유리에 손목을 베여서 응급실 다녀 왓어요 상처는  센치정도 되고 응급실 가서 꿰맷어요 베인 부위가 손목이라 걱정하고 위험햇는데 큰 걱정은 안해도 된더 햇어요 봉합 수술 후 커피 마셔도 되나 모르겟네요 술 흡연은 절대 안되는거 알아요 혹시 아시는 분 답변 부탁 드려요,응급의학과
97,손등  도화상 문의드립니다,커피 스팀기에 손가락을 데였어요 데인지 일주일정도 되었는데 많이 나아지고 있는건가요  약국에서 케어번크림을 주셔서 계속 바르고 있는데 나아지고 있는 느낌이 안들어서요 물집이 잡혀있고 만지면 좀 딱딱해요 다른 화상연고를 발라야할까요  흉도 심하게 남을까요 ,응급의학과
98,화상 물집 짜도 되나요 ,라면 끓이다 데여거지고 하루 지났습니다 지식인 보니까 빼라는 사람도 있고 두라는 사람도 있어서 일단은 구멍 쪼끔 내서 빼고 있는데 찰 때마다 계속 빼면 끝도 없지 않나요  대처 방법 궁금랍니다,응급의학과
99,시아버님이 뇌졸증진단을 받으셨는데요  ,마비증상이 있어서 병원에 응급으로 가셨는데 골든타임을 놓쳤다고 하더라구요 일단 병원측에서는 오늘입원이 아니면 의미없다고 했다는데 무슨뜻일까요  아버님이 하시던일을 정리하고 화요일쯤 입원하시길원하시는데     오늘입원아니면 의미가 없다  급하다는거같은데    이렇게만 얘기하셨다는데    자녀로서는 내일부터 큰일이난다는건가   아주 심란한데  무슨뜻일까요 ,응급의학과
100,손에 화학약품이 튐,손에 화학약품이 튄 것 같아서 대학병원 성형외과를 갔습니다   진료할 때 어려보이는 선생님들이 증상 등을 컴퓨터에 입력하시고  교수님으로 보이는 분은 내내 안보이다가 나오서 손을   초  정도 보시더니 뭐 어떻게 처치해라 이러고 다시 가시더라고요 보통 이게 맞나요   최종 처방은 물집 터트리고  연고바르고  메디폼 붙여주신 다음  일주일 뒤에 다시 오라는데 이게 맞나요 화학약품에 의한 화상은 시간이 지날수록 더 심해지는데 일주일간 소독   연고에 의지한 채로 기다리는 게 맞나요  손 상처부위는 보통 화상상처와 다르게 주변부가 몽글몽글 빨갛게 부어올랐고 주변부에도 작은 부어오름이 생기고 있습니다 ,응급의학과
101,손가락 표재성  도화상에 장갑을 착용해도 되나요 ,손가락에 화상을 입었는데  주째 입니다  치료는 다 끝났고 현재 홍조 흉터크림 바르고 있어요  의사님이 외출시 썬크림 꼭 발라라고 하더라구요  크림약을  종류나 바르고 잇는데  썬크림 까지 바를려면 번거러워서 그러는데요  통풍 잘되고 자외선 차단되는 장갑 같은거 착용하고 다녀도 될까요 ,응급의학과
102,손가락 화상,안녕하세요 플라스틱 빗을 라이터로 끝부분 녹이다가 플라스틱 녹은게 손가락 위로 떨어져서 화상을 입었는데 차거운 물에 조금 냅두고 이제 보니깐 빨간 부분도 있고 살짝 하얗게 된곳도 있는데 어떤 화상인지 알려주실 수 있나요,응급의학과
103,화상 흉터,저번주 토욜에   도 뜨거운 물로 인한 화상을 입었습니다 그리고 월요일에 병원가서 드레싱하고 혹여나 햇빛노출되면 착색될까봐 계속 밴드나 붕대로 감고있었어요   도이나 약한  도라 물집도 물이 차지않은 물집이 잡혀 지금은 저 동그란 두 부분처럼 물집있던부분만 좀더 까만느낌이구요   다른 빨간곳들은 가렵더라구요  나으려고하는건가요    붉은기라도 없어졌음하는데  지금 제가 할 수 있는건 뭐가있을까요     어떤 연고를 발라야하는지 아니면 찜질을 해야하는지    토욜부터 지금까지 물은 한번도 안닿고있어요,응급의학과
104,화상 처치,가스버너에 손을 데였는 데 어떡하죠  지금 조금 따끔따끔 해요    물집이 흰색이에요,응급의학과
105,상처 벌어짐,베여서 벌어진 상처를 꿰메지 않으면 어찌되나요,응급의학과
106,아스팔트 상처 화상인가요    ,아스팔트에 넘어졌는데 이거 화상인가요  찰과상인가요     전동퀵보드 타다가 넘어졌는데 처음엔 사진에 움푹패인곳이 피가맺힌것처엄 되잇엇는데 연고바르고 메디폼바르고 일주일정도있으니 지금 사진 상태입니다   메디폼떼면 살짝 화끈화끈거리기도합니다  병원은 안갓구여  이거화상인가요 ,응급의학과
107,화상 가피제거술후 봉합 문의드려요,화상전문병원에서 진료하고 있습니다   일차 진료입니다  긁어도 안된다고  가피제거를 해야 한다고 하는데 가피제거후 봉합 하는 방법이 나을까요 아니면 가피제거만 하는게 맞을까요   화상병원에서 말고 경력이 오래되신 외과에서 하려고 해요 가능하실까요,응급의학과
108,도와주세요 급해요,안녕하세요  책상 모서리에 머리를 부딪히고 피가 나면서 살짝 살이 찢어진 것 같아 병원에 가서 꿰메고 오지는 않았지만 스테이플러 같은 것으로 그래도 고정시키고 집에 왔는데요 파상풍 주사도 맞고 진통제도 맞았는데 갑자기 좀 전에 한번도 안나보던 두드러기가 이마  얼굴  배 쪽에 나기 시작했어요    왜 그러죠     무슨 부작용인가요     등등 부작용이나 그런 것에 대해 알려주세요,응급의학과
109, 혐호주의 사진있음 살 까졌을때   ,저번주 토요일날 화상을입었고 여러가지 밴드 붕대 약을 발라도 안돼서 병원에가소 붕대를 하고 왔는데 다음날 아침 붕대가 빼졌더라고요 그런데 살이 오느정도 붙은거 같아서 빼고있었는데 지금보니깐 이렇게됀네요 너무아프고 일단 옷같은데 안닫게 하고는있는데 응급처치라도 하는법좀 알려주세요 병원에는 못가요 부모님이 집에 안계셔요  ,응급의학과
110,항문주위농양 어떡하죠,어제부터 갑자기 생겨서 그러는데 집에서 자연치료 가능한가요 학생이라 병원 가기도 좀 그렇고 시기가 시기인지라 가지도 못하고 제가 공부하느라 하루에   시간이상은 앉아있어서 엉덩이가 많이 눌리긴 눌리거든요 그래서 그런것도 있는 것 같은데 약국에서 학생이 먹을 수 있는 약 뭐가 있죠 ,응급의학과
111,상처가 너무 아파요,후시딘을 바르고있는데 후끈후끈하고 땐기고 가만히 있어도 너무 아파요 어떻게 해야 빨리 나을까요  ,응급의학과
112,인두기에 화상,납땜 인두기에 데여서 손가락 화상입었는데 다친거에 비해 인두기는 작으니까 화상부위는 작거든요 그래도 병원 가야될까요 그때 급해서 바로 연고바르고 밴드 붙  놨는데  ,응급의학과
113,엉덩이 종기 질문,엉덩이에 종기기 났어요 정확한 위치는 항문 옆 엉덩이 부분이구요 초기에 엄창 부어오르고 가만히 있어도 아팠어요 앉을 때 아픈건 당연하구요 그래서 약국에서 애니큐어연고 사서 아침 저녁으로 바르고 하루에 한번씩 온찜질도 했습니다 그렇게 하면 종기기 터질줄 알았는데 그냥 아픈것도 붓기도 없이 가라앉았어요 그래서 이거 그냥 냅둬도 될까요  지금은 일상생활 하는데는 아무 문제 없습니다,응급의학과
114,신생아  일 낙상,제목 그대로 신생아  일인데 제가 어제 새벽에 수유하다 제 배위에 올려놓고 깜빡 잠이들었어요 눈떠보니 애기가 매트에 내려가잇엇고 참고로 애기랑 저랑 바닥에서 매트생활해요 애기 머리가 왼쪽옆으로 누워잇엇고 몸은 매트에 잇었어요 걸쳐진거죠 매트는  cm입니다 애기가 정확히 어떻게 떨어진건지는 몰라요     제가 일어낫을때 애기는 안울고 자고잇는 상태엿고 제가 안아서 아기자리에 눕혓고 그 이후 잘먹고 잘자고 잘놀았어요 눈초점잘맞고 행동처짐없구요 토는 분수토는 아니고 분유수유후에 바로는 아니고 시간지나서 하는데 원래 게움 토를 거즌 매일햇던 애긴데 이 토하는것도 낙상증상으로 봐야하나요  그리고 아기가 낮에 세시간이상 낮잠자는데 낙상전에는 딱한번 그런적잇고 세시간까지는 안잣는데 이것도 낙상증상이에요  깨우면 잘일어나요 지금 신생아시기에 자연스러운건지요 괜히 다 걱정되네요  코로나때문에 섣불리 응급실도 못가겟어서 여쭙니다  머리혹낫다던지 대천문 부엇다던지 외상흔적은없어요 팔다리도 잘움직이고 놉니다 부디 답변 꼭 부탁드립니다 ,응급의학과
115,자택에서 치료 없이 임종을 맞이해도 되는걸까요,말그대로입니다 아버지가 암 말기로 너무 고생하시고 치료받다가도 너무 고통스러워하셨고 보호자도 같이 너무 고생하는게 싫으셔서 다음번에는 그냥 집에서 임종을 맞이하고 싶다고 하셨었는데 지금 일단 오늘 밤부터 혈압이 뚝 떨어져 의식은 거의 없는 상태시구요  응급실을 가야 맞는데 가족끼리 의견이 갈리네요  일단 그냥 이대로 빠른 시일내에 임종을 맞이할수 있을지도 의문인데 그냥 이렇게 방치해도 되는지  혹시 뭐 법적으로 따로 문제가 있을지 알려주실수 있을까요   ,응급의학과
116,파상풍 증상은 뭔가요 병원 가봐야하나요    ,쇠로 된 핀셋에 찔렸는데 병원 가봐야할까요  쇠가 녹슬진 않았는데 깨끗한건 아니여서요  ,응급의학과
117,화상 입었는데 병원 가야하나요 ,점점 붓고 아픈데 약을 발라도 될까요  이정도 화상도 병원에 가야 하나요 흉질 거 같아요 지금은 물집도 잡혔어요 ,응급의학과
118,열탕 화상,어제 라면을 배랑 허벅지에 엎었는데  바로 찬물로 지졌는데  배는 물집은 아닌데 살이 상처가 났고  허벅지에 작게 물집 하나 생겨있더라고요 다음날 보니 병원 가야되나요 물집이 좀 심한정도가 아니고 조그맣게 되있어서 그런데 어떻게 하나요,응급의학과
119,찢어진 상처 집에서 치료할수 있는 방법  자가격리중 ,자가격리중이라 병원을 내원하지 못하는 상태인데 팔부분 살이 칼에 베여서 좀 많이 찢어졌습니다   지혈하고 밴드 붙여놔서 피는 멎은것 같은데 소독하고 후시딘 바르면 좀 나을까요   근육이 보이는 정도라 꿰매야 할것 같은데 격리중이라 당장은 어떻게 하기가 힘들것 같아서요 찢어진 상처 응급처치 집에서 어떻게 치료하면 좋은지 답변 좀 부탁드립니다 ,응급의학과
120,응급실,머리가 너무 아프고 어지럽고 속 매스껍고 이런데 지금 시간에 응급실 가도 되나요,응급의학과
121,화상피부 보습제,초등생아들 화상피부에 발라줄 보습제 좀 추천해주세요   도 심재성화상으로 치료는 거의 끝나가구요 후에 화상피부에 보습을 잘해줘야 한다고 하시더라구요  어떤 종류의 보습제를 발라줘야 화상피부에 조금이나마 도움이 될까요     추천좀 많이 해주세요 ,응급의학과
122,화상 흉진건가요 , 월   일에 화상 입어서 물집 터진 뒤엔 며칠만 연고 바르고 지금까지 계속 밴드 붙이고 있었어요  이제 아프지도 않고 계속 사진속 이 상태에요      이제 흉터 연고를 발라야 하나요     드레싱도 이제 안 붙여도 되나요     흉터연고 말고 그냥 화상연고 바르는 건 소용없나요 ,응급의학과
123,허벅지 화상 잘 아문걸까요 ,안녕하세요 선생님 허벅지 화상입은지 곧  달이 되가는데 화상부위가 잘 아문건지 궁금합니다 가운데 빨간부분은 상처가 덜 아문걸깡    레이저 치료를 하는게 효과적일까요     가까이 되는 비용에 망설이고 있습니다     감사합니다 ,응급의학과
124,아기화상에열이요,아기가화상입은지   일차에요  아직 몇도화상인지는 진단이 앉나왓지만 사용재료가 얕은화상은아니라고 추측중이에요  범위도두피 이마 해서손바닥정도넓이긴합니다  오늘드레싱시에 아직 두피와이마에 진물이 조금씩은나고있다고했고  갈때마다아기땀이많으니 시원하게해주래서 좀춥게하고 잇는데 열이나요          이게화상열인지 감기인지모르겠어요  응급실간날에해열제 먹이래서   계속 하루세번 네번 해열제먹이다가 오늘 점심에 먹이고두통 이와서같이자다가  한번건너뛰긴햇고요   먹고노는건 계속 잘하는데열이높을때 좀쳐져서자꾸누워있긴햇어요    일이나지낫지만 치료가끝나지않은거면 화상으로인한열이 잇을수잇나요   시국이이래서 코로나일까봐도 걱정이되고요 아기치료때문에 사람은거의만나지않지만 신랑은일하고 병원에서도접촉이잇을수있으니      드레싱을 그래도   일가야하는데 열이나서 출입제한이걸릴까봐걱정도되는데    일단해열제먹여서재웟습니다  괜찮을까요,응급의학과
125,허벅지 고데기 화상,오늘이   일차입니다 화상전문병원은 안갔고 집 앞 의원에서 처방받은 연고를 바르고있는데 위에가 어제 사진이고 밑에가 오늘입니다 나아지고있는건가요 ,응급의학과
126,손등 빨갛게 올라왔는데  화상  수포  습진  ,손등에 지난주부터 빨갛게 있던것 같고 빨간 부위는 동그랗지 않고 옆으로 길쭉해요 간지럽거나 따갑다는 느낌은 평소에 거의 없었고 오늘 유독 자극이 있네요  플래쉬 켜서 보면 가운데는 살짝 투명하게 물집처럼 아주 얕게 보여요  있는 것 같고 주변부가 빨간점들이 있어요  얼마전에 정수기에서 뜨거운 물받다가 살짝 튀었던 부분인가 싶기도 하구요     화상이나 수포인가요     병원에 가봐야할까요     가야한다면 어느과로 가야하나요    참고로 동네주변에 피부과전문의가 없습니다       Loading                  화질 선택 옵션,응급의학과
127,입속 화상은 어느 병원으로 가야할까요 ,치과 치료를 받던 중 사용하던 약물에 의해 입속 전체적으로 화상을 입었습니다     치과에서는 일반 소독약을 사용했다고 하는데 소독약으로 화상입는게 가능한 일인가요        구강 쪽 화상에는 어느 병원으로 내원해야 할까요  이비인후과로 가야할지   화상전문병원으로 가야할지        추천해주실만한 병원이 있는지 궁금합니다    가능한 서울 대전 부근이면 좋겠습니다 ,응급의학과
128,손가락이 촉감이 없어요 화상인가요 ,검지손가락 윗부분이 화상 입은것처럼 빨갛고 만졌을때도 감각이 멍멍한게 이거 화상인가요  며칠짼데도 첨에는 그냥 무시하다가 시간이 지나도 점점커지고있고 나을 기미가 안보이네요 혹시 이거 뭔지 아시는분은 알려주세요,응급의학과
129,심재성 도 화상, 월 일에 화상을 입고  번 내원한  일차 상태인데 심재성 도화상 맞을까요 ,응급의학과
130,패혈증  응급실에서도 치료가 가능한 질병인건가요 ,어제  일요일  새벽  시쯤 응급실에 가셨고 어제는 신장감염 진단을 받으셨습니다  그리고 오늘 패혈증 진단을 받으셨습니다  문제는 병원에 중환자실 자리가 없어 계속 응급실에서 대기중이시라고 합니다  패혈증이라는 것이 응급실에서도 치료가 가능한 질병인것인지를 모르겠습니다  의사는 조금만 늦었어도 큰일날 뻔 했다고 하시는데  빨리 중환자실로 가셔야 하는 것 아닌가요  그렇다고 병원을 옮기기에도 다른 병원의 중환자실도 대기중일까 하여 쉽게 병원을 옮기기도 어렵습니다  조언 부탁드립니다 ,응급의학과
131,어떤 상태인지 알려주세요,팔을 찍은 사진인데    화상을 입은건지    아니면 넘어지면서 생긴 상처인지    어떤 상태인지 모르겠어서요    알려주세요,응급의학과
132,응급실 대동맥박리 CT 질문이요,응급실가서 대동맥박리같다며 복부CT를 찍었는데요 췌장  담낭  볼때도 복부CT로 본다고 들었는데요 둘이 같은 복부CT 인건가요  제가 응급실에서 찍은걸로 췌장이나 담낭도 볼수있나요 ,응급의학과
133, 도화상 자가치료, 일전 뜨거운물을 엎어 데였습니다   시간동안 찬물로 화기빼주었고  과산화수소 소독후 비아핀 도포 거즈올려 테이프 붙였습니다  후에 색도 짙어지고  부분 갈색띔 간지럽고 물집없었는데 조금조금 생기더라구요  물집 생긴 부분에만 메디폼실버 붙여줬어요   아직열감 배출안된거같아  약바르고 거즈위에 수건으로 감싼 아이스팩 올려두었는데 이대로 치료 괜찮을까요  아니면 이제라도 병원가봐야할까요 ,응급의학과
134,이거 저온화상인가요 ,배찜질이를 하다가 자고 일어나니 배가 이렇게 되어있어요   한   분정도는 옷 위에서 하다가   분정도는 식어서 맨살에다 했는데 그 때 살짝    뜨거운데 따뜻했었거든요 그러고 잘 땐 뺐었는데 일어나서보니 배꼽 주위로 붉은기가 올라와있어요      저온화상인가싶어 일단 흐르는 찬물로 한번 열기내리고 화상연고 발라둔 상태인데 저온화상이 맞는지 흉이 남을지 궁금합니다   물집이나 통증은 없어서 저도 육안으로 확인한 후에야 증상을 발견했어요,응급의학과
135,화상치료 도중 코로나 확진이 되어 퇴원했습니다  질문  내공    ,제 동생이 태양광발전소 유지보수 일을하는데요  월 일 오후에 업무진행중에 합선으로 인하여 이마전체  앞머리 일부 눈을 제외하고 코 일부 손에 화상을 입었고 붕대를 하고있습니다  물론 화상전문병원에 입실하였구요 입실함과 동시에 코로나 검사를 했나봅니다  여기서 문제가 생기는데요  토요일 오전 제동생이 코로나 확진이 됬다고 병원에서 퇴원을해야한다고 하더라구요  그래서 일단 퇴원을 했고 자택치료 하면서 격리 끝나는때까지 자택에서 대기하고있습니다  아마 격리 종료전까지 코로나 대비가 된 병원에서 소독쯤은 할수있을거같은데요   코로나때문에 거진 일주일의 시간이 낭비되는 상황입니다  장기적으로 봤을때 피부에 문제가 될까요 ,응급의학과
136,발바닥 물집,사우나갔다가 발바닥 화상을입었는데 너무아프고 물집에서 물이 계속나오는데 이거 어떻게해야하나요    병원은 지금 주말이라못가고 물집을 잘라내야하나요   그냥 나두고 물만빼나요  너무 아파서 걷지도못합니다  내공    겁니다 ,응급의학과
137,화상 딱지  껍질  뜯어짐,검지손가락은  도화상  중지손가락은  도화상입어서 병원에서 일주일간 치료하다가 집에서 후시딘만바르고 드레싱은 안한지  일정도 지났습니다  지금 화상부분이 딱딱하게 딱지처럼 굳어서 손가락도 잘안굽혀지는 상태였는데  일하다가 껍질 부분이 살짝 까져서 벗겨지려고 합니다  이거 그냥 내버려 둬야 하나요  벗겨지는 게 자연스러운 과정인가요  낫고 있는 게 맞는지 궁금합니다,응급의학과
138, 도화상  수증기에 의한 화상 ,제가  일전에 압력솥의 증기에 의하여 왼손 네손가락이 익다싶이 하여 화상 전문 병원에 갔는데 소독하고 약바르고 메디폼 붙이는 치료룰 하더라구요   오늘 풀어보니깐 살이 따끔따끔하고 만지면 원상태로 안돌아오고 쭈글쮸글하면서 느낌이 이상한데 이거 원 상태로 나을수있을까요       그리고 몇주정도면 밴드 안붙이고 일상생활 할 수 있을까요   그리고 제가 알바를하는데 다친지 일주일만에 물 닿여도 되나요   성심성의껏 답변 부탁드립니다      손을 흉하게 다치니깐 너무 서러워서요,응급의학과
139,화상 상처,얼마전에 화상을 입고 물집이 터진 상태에서 라텍스 장갑을 끼고 접시 치우는 일을 했는데 지금 보니 이 상태가 되었습니다 땀에 녹은 라텍스가 늘러 붙은걸까요 아니면 그냥 딱지가 생긴걸까요 자주 라텍스가 땀에 녹아 늘러 붙습니다 ,응급의학과
140,허벅지에 뜨거운 물 쏟았을 때,커피포트로 끓인 물을 라면에 넣으려다가 엎질러서 허벅지에 그대로 다 쏟았어요    얇은 면바지를 입고 있었는데 너무 뜨거워서 바지 바로 벗고 찬물 샤워기로 허벅지에 대고 있다가 지금은 찬 물병을 발열부위에 대고있습니다   화끈거리고 만지면 따가운데   혹시  도화상 이상일까요      도부턴 물집이잡힌다는데 물집은 언제부터 잡히나요  ,응급의학과
141,손가락에 뜨거운 열기에 데였어요,전자레인지에서 비닐뚜껑을 열었는데 뜨거운 열기가 빠져나오면서 손가락에 데였는데 물집이 잡힌거 같애요  물집이 커지기 전에 찢으면 안될까요 ,응급의학과
142,화상 회복 과정 중 타라비드 안연고  ,손등  도 화상 후 회복 과정에 있습니다  아직 피부가 완전히 회복되지 않아서 빨갛지만 시간이 지나면 원래의 피부 색으로 돌아온다고 했습니다  근데 궁금한건 병원에서 타리비드 안연고를 처방해 주셨는데   안연고는 눈 안에   도포하는 약 아닌가요     만약 적절한 처방이라면   화상 상처 회복에 이 연고가 어떤 도움을 주고 있을까요    하루 몇번 며칠동안 발라야 할까요  ,응급의학과
143,상처 벌어짐,상처가 깊게 베이면 무조건 벌어지나요,응급의학과
144,깊은 상처에 포비돈,종사자분들께서 답변해주시면 감사하겠습니다  잘려고하다가 궁금해서요     깊은 상처에 포비돈을 사용하면 안 좋다고 들었는데  어느정도 되는 상처를 말하고 그 이유는 무엇인가요      만약 포비돈 사용이 안 된다면  생리식염수를 사용한 뒤 바로 메디폼을 사용하여 드레싱을 해야하나요      지혈대를 사용하여 출혈을 멈춘 깊은 상처에서  할 수 있는 응급처치는 무엇인가요   감사합니다 ,응급의학과
145,허벅지 화상 후 이거 괜찮은건가요 ,   도 고데기에 화상입은 즉시 흐르는물로 식히고 병원에가서 바르는약을 처방받아왔습니다 현재 상태인데 낫고있는중인건가요  아직 걸을때나 앉았다 일어나면 아프네요 옷이 닿아도 아프고요,응급의학과
146,저온화상 후 열감,사무실 책상 밑에 전기난로를 켜뒀었는데 어느날 왼쪽 정강이부분을 보니 난로의 무늬대로 저온화상을 입은 듯 빨간 게 보였어요 며칠 지나니 없어져서 대수롭지 않게 여겼는데 가끔 그 부위에 열감이 느껴집니다 아침 저녁 뭐 딱히 시간대가 있거나 뭐 따뜻한 공간이거나 그런 특별한 상황 은 없고 그냥 어느순간 그 부위가 열이 오르는 게 느껴져요 아직 저온화상이 낫지 않은걸까요  나아가는 과정일까요 ,응급의학과
147,몇도 화상일까요,  도의 물에 데였습니다   빨갛고 통증이 있는데 크게 물집이 보이진않습니다 현재  시간정도 지난 상태입니다,응급의학과
148,정형외과 응급실까지 다녀왔는데 목디스크라고 물리치료와 약만 처방해주는데 상태가 점점 심각해져서 지금은 움직이기도 앉아있기도 힘들어 같은 자세로,정형외과 응급실까지 다녀왔는데 목디스크라고 물리치료와 약만 처방해주는데 상태가 점점 심각해져서 지금은 움직이기도 앉아있기도 힘들어 같은 자세로 누워만있는데  그냥 약먹으며 시간이 지나괜찮아지길 기다려야하나요 ,응급의학과
149,어제 퀵보드 타다가 넘어져서 아스팔트에 머리를 부딛혔는데요,어제 퀵보드 타다가 넘어져서 아스팔트에 머리를 부딛혔는데요  이마가 좀 까지고 외상은 많이 심하지 않은데   서있다가 누울때나 누웠있다 일어날때 머리에 핑 하더니 막 어지리워서 잠깐 가만 있따 움직여야 되여  막 세상이 빙글 빙글 돌더라구여        이건 무슨 증상인가여   병원가서 CT 찍어야 되나여   일요일이라 아직 병원은 못 갔거든여,응급의학과
150,손톱에 살이 벗겨졌을 때,아기 손톱에 긁혀서 살이 벗겨졌는데 혹시 파상풍 등에 감염될 수 있나요  소독하고 벤드 붙혀놓은 상태입니다 ,응급의학과
151,칼에 손가락이 다쳤습니다 살점이 나갔고 지혈하는데  분정도 걸렸데      ,살점이 덜렁 덜렁 거려서 대충맞춰 지혈했는데  일요일 이라 어떻게 하는게 좋은지 몰 라 질문해봅니다,응급의학과
152,전문의와 일반의의 차이점은 ,궁금하네요 ,응급의학과
153,자가검진키트 다음날 두줄,어제 저녁  시정도에 검사를 해서 음성이였고 그걸 안버리고 있었어요 자기 전 까지만 해도 희미한 줄 하나 없었는데 다음날 일어나서 다시보니까 두줄이에요 양성인가요 ,응급의학과
154,봉고데기 화상    도와주세요,제가 고데기 하다가 실수로 떨어뜨려서 허벅지에 떨어뜨렷어요 너무 놀랏어요 엄청 뜨거워거 한    도 정도로 맞춰서 햇거든요    그래서 차가운물로 몇분동안 대고 얼음찜찔도   분이상 햇거든요 근데 아직도 계속 따끔따끔 거리고 아픈데 어떻게해야해요    심한건 아니겟죠  너무 따끔따끔거리고 뜨거운 느낌이 심한데 지금 잠 자도 괜찮을까요    화상연고도 지금 없어요     엌덯게 해야해요    도와주세여 제발      ,응급의학과
155,손가락화상,안녕하세요 오늘 컵라면에 물을 붓다가 물이 튀는 바람에 왼손 검지손가락에 물이 튀여서 곧바로 찬물에 식혔으나 손가락을 구부렸다 폈다 할때 통증이 동반되며 물이 튄부위를 만져도 통증이 동반됩니다 물집은 없는데 이거 화상인가요 ,응급의학과
156,가정용 레이저제모기 화상,제가 정확히 언젠지 기억은안나지만 한    달정도 전에 가정용레이저제모기 온도를  단계중에  단계로해서  숫자가높을수록 열이쎔  겨드랑이에 햇는데 제 땀이묻은줄모르고 해버려서 엄청나게 따끔하더라고요 그래서 그뒤로 계속 겨드랑이가 가끔 욱신해요 화상연고 바른뒤로 괜찮아졌지만 몇달이지낫는데 계속이런거면 병원에 가야하나요  눈으로보면 아무이상이없습니다 땀흘릴때 약간 욱신거려요 땀샘이 화상입은걸까요    겉보단 약간 피부안쪽이 욱신해요 답변부탁드릴게여,응급의학과
157,화상  손가락 색깔,제가 마스크 태우는 장난을 치다가 불붙은 마스크가 손에 떨어져서 물집이 생겼어요  저건 좀 뗀 모습이고요 근데 제 기분탓인지 화상 난 윗부분이 색깔이 좀 변했는데 무슨 문제 있는 건 아니겠죠,응급의학과
158,가스 스프레이 저온 화상   하얗게 일어났어요     내공    , 회성으로 꽂아두고 사람없는 밀폐된 공간에서 사용후 환기 시키는 방식의 공기 살균 스프레이인데요 사용법을 잘못 들어서 공기 청정 스프레이처럼 곳곳에 뿌리다가 계속해서 나오길래 고장난 줄알고 분사 부분을 만졌는데 드라이아이스처럼 엄청 차갑더라고요 얼마 후 지나고 보니 저렇게 하얗게 일어나 있네요     물집이 없어 저온화상은 아닌 것 같은데 상처에 들어가서 조금 따가운 것 같기도하고 물로 아무리 문질러 지워도 안 지워져요    밀폐된 곳에서 조금 마셨더니 매캐한 연기 마신 것 처럼 느낌도 이상하고 손 상태는 왜 이러는 건지 마셔도 호흡기나 건강에 괜찮은 건지 답변 부탁드려요  추측이 아닌 꼭 정확한 원인을 아시는 분들만 답변 부탁드립니다  ,응급의학과
